uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year,mlb_id,season,update,date,old_rank,new_rarity,old_rarity,delta_rank,contact_right_new,contact_left_new,power_right_new,power_left_new,plate_vision_new,plate_discipline_new,batting_clutch_new,k_per_bf_new,bb_per_bf_new,hr_per_bf_new,pitching_clutch_new,stamina_new,season_gp,season_ovr_gp,season_ovr_GP,season_ovr_IP,season_ovr_H,season_ovr_ER,season_ovr_HR,season_ovr_BB,season_ovr_K,season_ovr_P,season_ovr_P/G,season_ovr_BAA,season_ovr_WHIP,season_ovr_CS%,season_ovr_R/9,season_ovr_K/9,season_ovr_BB/9,season_ovr_HR/9,season_ovr_H/9,season_ovr_K/BB,season_ovr_BABIP,season_ovr_OBA,season_ovr_SLGA,season_ovr_OPS,season_risp_gp,season_risp_GP,season_risp_IP,season_risp_H,season_risp_ER,season_risp_HR,season_risp_BB,season_risp_K,season_risp_P,season_risp_P/G,season_risp_BAA,season_risp_WHIP,season_risp_CS%,season_risp_R/9,season_risp_K/9,season_risp_BB/9,season_risp_HR/9,season_risp_H/9,season_risp_K/BB,season_risp_BABIP,season_risp_OBA,season_risp_SLGA,season_risp_OPS,3wk_gp,3wk_ovr_gp,3wk_ovr_GP,3wk_ovr_IP,3wk_ovr_H,3wk_ovr_ER,3wk_ovr_HR,3wk_ovr_BB,3wk_ovr_K,3wk_ovr_P,3wk_ovr_P/G,3wk_ovr_BAA,3wk_ovr_WHIP,3wk_ovr_CS%,3wk_ovr_R/9,3wk_ovr_K/9,3wk_ovr_BB/9,3wk_ovr_HR/9,3wk_ovr_H/9,3wk_ovr_K/BB,3wk_ovr_BABIP,3wk_ovr_OBA,3wk_ovr_SLGA,3wk_ovr_OPS,3wk_risp_gp,3wk_risp_GP,3wk_risp_IP,3wk_risp_H,3wk_risp_ER,3wk_risp_HR,3wk_risp_BB,3wk_risp_K,3wk_risp_P,3wk_risp_P/G,3wk_risp_BAA,3wk_risp_WHIP,3wk_risp_CS%,3wk_risp_R/9,3wk_risp_K/9,3wk_risp_BB/9,3wk_risp_HR/9,3wk_risp_H/9,3wk_risp_K/BB,3wk_risp_BABIP,3wk_risp_OBA,3wk_risp_SLGA,3wk_risp_OPS,1wk_gp,1wk_ovr_gp,1wk_ovr_GP,1wk_ovr_IP,1wk_ovr_H,1wk_ovr_ER,1wk_ovr_HR,1wk_ovr_BB,1wk_ovr_K,1wk_ovr_P,1wk_ovr_P/G,1wk_ovr_BAA,1wk_ovr_WHIP,1wk_ovr_CS%,1wk_ovr_R/9,1wk_ovr_K/9,1wk_ovr_BB/9,1wk_ovr_HR/9,1wk_ovr_H/9,1wk_ovr_K/BB,1wk_ovr_BABIP,1wk_ovr_OBA,1wk_ovr_SLGA,1wk_ovr_OPS,1wk_risp_gp,1wk_risp_GP,1wk_risp_IP,1wk_risp_H,1wk_risp_ER,1wk_risp_HR,1wk_risp_BB,1wk_risp_K,1wk_risp_P,1wk_risp_P/G,1wk_risp_BAA,1wk_risp_WHIP,1wk_risp_CS%,1wk_risp_R/9,1wk_risp_K/9,1wk_risp_BB/9,1wk_risp_HR/9,1wk_risp_H/9,1wk_risp_K/BB,1wk_risp_BABIP,1wk_risp_OBA,1wk_risp_SLGA,1wk_risp_OPS,ovr_ovr_GP,ovr_ovr_GS,ovr_ovr_CG,ovr_ovr_SHO,ovr_ovr_W,ovr_ovr_L,ovr_ovr_SV,ovr_ovr_SVO,ovr_ovr_HLD,ovr_ovr_IP,ovr_ovr_H,ovr_ovr_R,ovr_ovr_ER,ovr_ovr_HR,ovr_ovr_BB,ovr_ovr_K,ovr_ovr_P,ovr_ovr_ERA,ovr_ovr_WHIP,ovr_ovr_BAA,ovr_ovr_OBA,ovr_risp_GP,ovr_risp_GS,ovr_risp_CG,ovr_risp_SHO,ovr_risp_W,ovr_risp_L,ovr_risp_SV,ovr_risp_SVO,ovr_risp_HLD,ovr_risp_IP,ovr_risp_H,ovr_risp_R,ovr_risp_ER,ovr_risp_HR,ovr_risp_BB,ovr_risp_K,ovr_risp_P,ovr_risp_ERA,ovr_risp_WHIP,ovr_risp_BAA,ovr_risp_OBA
f1b4b38253f1fa208bd9bb3363e68b18,https://cards.theshow.com/mlb25/f1b4b38253f1fa208bd9bb3363e68b18-baked.webp,Garrett Crochet,Diamond,Red Sox,BOS,85,SP,25,L,L,245 lbs,"6'6""",False,85,80,84,75,67,70,99,74,74,0,0,0,0,2,0,0,35,8,0,67,46,77,48,43,0,38,8,7,85,2025,676979,2025,2025_1,05/02/2025,83,Diamond,Gold,2,0,0,0,0,2,0,0,73,59,78,81,105,7,7,175,43.0,28,9,2,18,50,538,3.0743,0.2171,1.0698,0.5465,1.8837,10.4651,3.7674,0.4186,5.8605,2.7778,0.2114,0.2629,0.2372,0.5001,7,29,4.33,8,6,0,8,5,92,3.1724,0.6154,3.6952,0.4783,12.4711,10.3926,16.6282,0.0,16.6282,0.625,0.3333,0.5517,0.55,1.1017,4,4,100,25.33,14,6,1,11,33,316,3.16,0.1842,0.987,0.5538,2.1319,11.7252,3.9084,0.3553,4.9743,3.0,0.194,0.2475,0.2135,0.461,4,16,2.33,4,4,0,5,3,57,3.5625,0.5714,3.8627,0.4561,15.4506,11.588,19.3133,0.0,15.4506,0.6,0.3077,0.5625,0.6,1.1625,1,1,27,7.0,4,2,1,3,6,72,2.6667,0.1905,1.0,0.5556,2.5714,7.7143,3.8571,1.2857,5.1429,2.0,0.1429,0.25,0.32,0.57,1,3,0.67,1,0,0,0,0,7,2.3333,0.5,1.4925,0.5714,0.0,0.0,0.0,0.0,13.4328,0.0,0.3333,0.3333,0.6667,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,1248.6,1000,0,0,150,800,1875,23625,0.0,1.4416,0.1794,0.3229
713475f9556677741ad2cf55e62d6f6e,https://cards.theshow.com/mlb25/713475f9556677741ad2cf55e62d6f6e-baked.webp,Josh Hader,Gold,Astros,HOU,84,CP,30,L,L,188 lbs,"6'3""",False,28,82,108,91,55,75,95,68,67,0,0,0,0,1,0,0,61,3,0,69,57,67,52,40,0,22,0,7,84,2025,623352,2025,2025_1,05/02/2025,81,Gold,Gold,3,0,0,0,0,1,0,0,89,66,86,91,31,13,13,57,15.0,9,3,1,3,20,171,3.0,0.2,0.8,0.6374,1.8,12.0,1.8,0.6,5.4,6.6667,0.2222,0.2105,0.3019,0.5124,13,15,3.0,6,1,0,0,4,43,2.8667,0.6667,2.0,0.6512,3.0,12.0,0.0,0.0,18.0,0.0,0.5455,0.4,0.7143,1.1143,8,8,32,8.0,7,2,1,1,10,87,2.7188,0.2917,1.0,0.6667,2.25,11.25,1.125,1.125,7.875,10.0,0.2857,0.25,0.4516,0.7016,8,8,1.0,5,0,0,0,1,19,2.375,1.6667,5.0,0.6842,0.0,9.0,0.0,0.0,45.0,0.0,0.7143,0.625,1.125,1.75,2,2,9,2.0,3,2,1,0,3,24,2.6667,0.5,1.5,0.7083,9.0,13.5,0.0,4.5,13.5,0.0,0.4,0.3333,0.8889,1.2222,2,2,0.0,2,0,0,0,0,4,2.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4325,0,0,0,0,0,0,0,0,2340.5,1600,0,0,325,1150,3900,41200,0.0,1.175,0.1608,0.294
4b2a33630dbb0f3ead21168e2bd63167,https://cards.theshow.com/mlb25/4b2a33630dbb0f3ead21168e2bd63167-baked.webp,Sonny Gray,Gold,Cardinals,STL,84,SP,35,R,R,190 lbs,"5'10""",False,85,93,76,67,81,67,84,74,97,8,8,0,0,35,20,7,99,23,0,77,38,73,26,35,0,23,0,0,84,2025,543243,2025,2025_1,05/02/2025,85,Gold,Diamond,-1,8,8,0,0,35,20,7,62,84,59,99,85,7,7,162,37.33,37,18,6,10,39,478,2.9506,0.3304,1.259,0.546,4.3397,9.4026,2.4109,1.4466,8.9204,3.9,0.2672,0.3043,0.4122,0.7165,7,24,3.0,12,4,0,2,2,62,2.5833,1.3333,4.6667,0.4839,12.0,6.0,6.0,0.0,36.0,1.0,0.5714,0.6087,0.8571,1.4658,4,4,100,22.0,25,10,2,8,20,293,2.93,0.3788,1.5,0.5392,4.0909,8.1818,3.2727,0.8182,10.2273,2.5,0.2987,0.3333,0.4,0.7333,4,19,2.33,9,4,0,2,1,55,2.8947,1.2857,4.721,0.4727,15.4506,3.8627,7.7253,0.0,34.7639,0.5,0.5294,0.6111,0.875,1.4861,2,2,50,9.33,16,7,1,6,10,147,2.94,0.5714,2.358,0.5646,6.7524,9.6463,5.7878,0.9646,15.4341,1.6667,0.3846,0.44,0.5227,0.9627,2,13,1.33,7,4,0,2,0,36,2.7692,1.75,6.7669,0.4722,27.0677,0.0,13.5338,0.0,47.3684,0.0,0.5385,0.6923,1.0,1.6923,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7325,0,0,0,0,0,0,0,0,9697.2,8250,0,0,750,4425,9325,153425,0.0,1.3071,0.2009,0.3201
185665bed90c21159296de818c6929b3,https://cards.theshow.com/mlb25/185665bed90c21159296de818c6929b3-baked.webp,Logan Webb,Gold,Giants,SF,84,SP,28,R,R,220 lbs,"6'1""",False,92,66,71,66,88,87,83,75,94,1,6,8,19,9,22,1,66,4,0,78,46,44,50,38,0,38,0,8,84,2025,657277,2025,2025_1,05/02/2025,83,Gold,Gold,1,6,1,19,8,9,22,1,79,85,96,60,90,7,7,169,40.0,39,13,1,11,50,515,3.0473,0.325,1.25,0.5553,2.925,11.25,2.475,0.225,8.775,4.5455,0.3193,0.2941,0.3101,0.6042,7,36,4.67,15,5,0,7,3,105,2.9167,1.0714,4.7109,0.4381,9.636,5.7816,13.4904,0.0,28.9079,0.4286,0.4545,0.6111,0.7857,1.3968,4,4,99,22.33,24,9,0,8,29,301,3.0404,0.3582,1.433,0.5548,3.6274,11.6883,3.2244,0.0,9.6731,3.625,0.3429,0.3232,0.3444,0.6676,4,28,3.67,12,4,0,5,1,82,2.9286,1.0909,4.6322,0.439,9.8093,2.4523,12.2616,0.0,29.4278,0.2,0.4444,0.6071,0.8636,1.4707,1,1,25,5.0,9,5,0,1,6,60,2.4,0.6,2.0,0.6,9.0,10.8,1.8,0.0,16.2,6.0,0.4737,0.4,0.4348,0.8348,1,10,1.33,5,2,0,1,1,28,2.8,1.25,4.5113,0.5357,13.5338,6.7669,6.7669,0.0,33.8346,1.0,0.5556,0.6,0.75,1.35,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,4856.7,4600,0,0,325,1800,4000,73650,0.0,1.3178,0.2294,0.3279
0f7c471230f2a328b7286ca681b739d8,https://cards.theshow.com/mlb25/0f7c471230f2a328b7286ca681b739d8-baked.webp,Jeff Hoffman,Gold,Blue Jays,TOR,84,CP,32,R,R,235 lbs,"6'5""",False,26,99,95,83,73,76,99,84,99,5,3,0,0,19,5,5,89,35,0,75,44,72,45,60,0,25,0,8,84,2025,656546,2025,2025_1,05/02/2025,82,Gold,Gold,2,3,5,0,0,19,5,5,85,81,76,103,27,14,14,60,16.33,9,3,1,2,23,180,3.0,0.1837,0.6736,0.5944,1.6534,12.6761,1.1023,0.5511,4.9602,11.5,0.2222,0.1833,0.2807,0.464,14,13,2.33,5,1,0,1,4,36,2.7692,0.7143,2.5751,0.5833,3.8627,15.4506,3.8627,0.0,19.3133,4.0,0.5556,0.4615,0.75,1.2115,7,7,33,9.0,5,1,1,1,14,115,3.4848,0.1852,0.6667,0.6087,1.0,14.0,1.0,1.0,5.0,14.0,0.2222,0.1818,0.3438,0.5256,7,8,1.67,3,0,0,0,3,26,3.25,0.6,1.7964,0.6538,0.0,16.1677,0.0,0.0,16.1677,0.0,0.6,0.375,0.75,1.125,3,3,15,4.0,2,0,0,1,5,53,3.5333,0.1667,0.75,0.566,0.0,11.25,2.25,0.0,4.5,5.0,0.2,0.2,0.2857,0.4857,3,4,0.67,2,0,0,0,1,14,3.5,1.0,2.9851,0.5714,0.0,13.4328,0.0,0.0,26.8657,0.0,0.6667,0.5,1.0,1.5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,3282.4,2900,0,0,325,2000,3125,55550,0.0,1.4928,0.1976,0.3458
67ecacd4dc1657b8aaee17a41ddb4586,https://cards.theshow.com/mlb25/67ecacd4dc1657b8aaee17a41ddb4586-baked.webp,Joe Ryan,Gold,Twins,MIN,84,SP,28,R,R,205 lbs,"6'2""",False,83,59,74,69,89,52,85,66,72,0,0,0,0,0,0,0,38,6,0,72,47,55,53,45,0,38,0,7,84,2025,657746,2025,2025_1,05/02/2025,82,Gold,Gold,2,0,0,0,0,0,0,0,71,95,53,59,83,7,7,158,38.67,31,13,6,5,46,486,3.0759,0.2672,0.931,0.5741,3.0256,10.706,1.1637,1.3964,7.2149,9.2,0.2381,0.2611,0.381,0.6421,7,29,4.67,13,1,0,2,6,88,3.0345,0.9286,3.212,0.5341,1.9272,11.5632,3.8544,0.0,25.0535,3.0,0.5652,0.5172,0.7407,1.2579,4,4,94,22.67,19,8,4,5,32,298,3.1702,0.2794,1.0587,0.5805,3.176,12.704,1.985,1.588,7.543,6.4,0.2632,0.2688,0.4253,0.6941,4,22,3.33,10,1,0,2,6,69,3.1364,1.0,3.6036,0.5652,2.7027,16.2162,5.4054,0.0,27.027,3.0,0.625,0.5455,0.8,1.3455,2,2,49,12.67,8,1,1,2,19,151,3.0816,0.2105,0.7893,0.596,0.7103,13.4964,1.4207,0.7103,5.6827,9.5,0.25,0.2083,0.3043,0.5126,2,12,2.0,5,0,0,1,3,32,2.6667,0.8333,3.0,0.625,0.0,13.5,4.5,0.0,22.5,3.0,0.5556,0.5,0.7273,1.2273,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0,2257.4,1975,0,0,400,450,1800,34450,0.0,1.0742,0.2176,0.2755
0559109a26611411de7acdb477d63f10,https://cards.theshow.com/mlb25/0559109a26611411de7acdb477d63f10-baked.webp,Yimi García,Gold,Blue Jays,TOR,84,RP,34,R,R,230 lbs,"6'1""",False,24,107,98,79,72,71,99,69,90,0,0,0,0,2,0,0,63,1,0,76,38,66,45,39,0,25,0,0,84,2025,554340,2025,2025_1,05/02/2025,83,Gold,Gold,1,0,0,0,0,2,0,0,80,68,81,115,24,14,14,53,13.67,6,1,0,4,18,165,3.1132,0.1463,0.7315,0.5515,0.6584,11.8508,2.6335,0.0,3.9503,4.5,0.1765,0.2115,0.1277,0.3392,14,13,2.0,3,1,0,3,2,34,2.6154,0.5,3.0,0.4118,4.5,9.0,13.5,0.0,13.5,0.6667,0.3,0.5,0.3333,0.8333,7,7,24,6.67,2,0,0,1,10,78,3.25,0.1,0.4498,0.5513,0.0,13.4933,1.3493,0.0,2.6987,10.0,0.1429,0.1667,0.0909,0.2576,7,3,0.33,1,0,0,1,1,9,3.0,1.0,6.0606,0.4444,0.0,27.2727,27.2727,0.0,27.2727,1.0,0.5,0.6667,0.5,1.1667,3,3,9,2.67,0,0,0,1,3,28,3.1111,0.0,0.3745,0.5357,0.0,10.1124,3.3708,0.0,0.0,3.0,0.0,0.1111,0.0,0.1111,3,1,0.0,0,0,0,1,0,5,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4550,0,0,0,0,0,0,0,0,2447.9,1900,0,0,250,1000,2600,38450,0.0,1.1847,0.1854,0.2976
cae2be3a60e8d453ec372274f39ad13c,https://cards.theshow.com/mlb25/cae2be3a60e8d453ec372274f39ad13c-baked.webp,Hunter Greene,Gold,Reds,CIN,84,SP,25,R,R,242 lbs,"6'5""",False,84,92,83,72,65,61,92,66,82,0,0,0,0,2,0,0,39,20,0,65,49,84,47,53,0,34,0,4,84,2025,668881,2025,2025_1,05/02/2025,80,Gold,Gold,4,0,0,0,0,2,0,0,72,77,57,101,88,7,7,165,42.33,27,12,7,8,55,486,2.9455,0.2126,0.8268,0.607,2.5514,11.6938,1.7009,1.4883,5.7406,6.875,0.1961,0.2256,0.3571,0.5827,7,17,2.0,7,2,0,3,5,63,3.7059,1.1667,5.0,0.4921,9.0,22.5,13.5,0.0,31.5,1.6667,0.5833,0.6471,1.0769,1.724,4,4,90,22.0,17,9,6,5,32,287,3.1889,0.2576,1.0,0.5889,3.6818,13.0909,2.0455,2.4545,6.9545,6.4,0.2115,0.2667,0.4819,0.7486,4,13,1.67,5,1,0,2,4,51,3.9231,1.0,4.1916,0.4902,5.3892,21.5569,10.7784,0.0,26.9461,2.0,0.5556,0.6154,1.0,1.6154,2,2,47,12.0,9,4,3,2,20,157,3.3404,0.25,0.9167,0.6051,3.0,15.0,1.5,2.25,6.75,10.0,0.25,0.234,0.4,0.634,2,3,0.67,1,0,0,0,2,15,5.0,0.5,1.4925,0.5333,0.0,26.8657,0.0,0.0,13.4328,0.0,1.0,0.3333,0.3333,0.6666,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,2174.3,1600,0,0,375,925,2550,36225,0.0,1.1613,0.1758,0.3022
d0a402b7ba9ac53a1201c045beec7ab4,https://cards.theshow.com/mlb25/d0a402b7ba9ac53a1201c045beec7ab4-baked.webp,Bryan Woo,Gold,Mariners,SEA,83,SP,25,R,R,205 lbs,"6'2""",False,88,67,81,58,82,69,97,73,70,5,3,6,4,5,3,6,39,5,0,82,46,53,53,56,0,39,5,3,83,2025,693433,2025,2025_1,05/02/2025,81,Gold,Gold,2,3,5,4,6,5,3,6,61,82,76,75,99,6,6,147,37.67,25,11,3,7,38,384,2.6122,0.2212,0.8495,0.5807,2.6281,9.0788,1.6724,0.7168,5.9729,5.4286,0.2095,0.226,0.2794,0.5054,6,28,4.67,12,3,0,1,4,61,2.1786,0.8571,2.7837,0.5574,5.7816,7.7088,1.9272,0.0,23.1263,4.0,0.5217,0.4815,0.64,1.1215,4,4,100,26.0,17,6,1,4,27,269,2.69,0.2179,0.8077,0.5725,2.0769,9.3462,1.3846,0.3462,5.8846,6.75,0.2222,0.22,0.2366,0.4566,4,18,3.33,7,2,0,1,3,41,2.2778,0.7,2.4024,0.5366,5.4054,8.1081,2.7027,0.0,18.9189,3.0,0.4667,0.4444,0.5625,1.0069,1,1,20,6.33,1,0,0,0,8,60,3.0,0.0526,0.158,0.6167,0.0,11.3744,0.0,0.0,1.4218,0.0,0.0833,0.05,0.05,0.1,1,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,841.2,825,0,0,150,150,1000,13350,0.0,1.1591,0.2374,0.3094
74d8f6fc6822b5638a4db5594dfb21f3,https://cards.theshow.com/mlb25/74d8f6fc6822b5638a4db5594dfb21f3-baked.webp,Pablo López,Gold,Twins,MIN,83,SP,29,L,R,225 lbs,"6'4""",False,84,78,70,61,86,63,96,65,90,3,3,0,0,0,9,3,55,20,0,74,48,55,50,40,0,34,0,4,83,2025,641154,2025,2025_1,05/02/2025,81,Gold,Gold,2,3,3,0,0,0,9,3,56,95,64,82,83,5,5,112,27.33,24,8,2,4,26,348,3.1071,0.2927,1.0245,0.5402,2.6345,8.562,1.3172,0.6586,7.9034,6.5,0.2683,0.2545,0.3208,0.5753,5,23,3.33,10,1,0,2,1,67,2.913,1.0,3.6036,0.4627,2.7027,2.7027,5.4054,0.0,27.027,0.5,0.4762,0.5455,0.7,1.2455,2,2,45,11.0,9,2,0,2,12,150,3.3333,0.2727,1.0,0.5267,1.6364,9.8182,1.6364,0.0,7.3636,6.0,0.2812,0.25,0.2857,0.5357,2,11,1.67,6,1,0,0,0,33,3.0,1.2,3.5928,0.4545,5.3892,0.0,0.0,0.0,32.3353,0.0,0.5455,0.5455,0.8182,1.3637,2,2,45,11.0,9,2,0,2,12,150,3.3333,0.2727,1.0,0.5267,1.6364,9.8182,1.6364,0.0,7.3636,6.0,0.2812,0.25,0.2857,0.5357,2,11,1.67,6,1,0,0,0,33,3.0,1.2,3.5928,0.4545,5.3892,0.0,0.0,0.0,32.3353,0.0,0.5455,0.5455,0.8182,1.3637,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,0,4848.6,4300,0,0,550,2100,5175,77875,0.0,1.32,0.209,0.3269
d0594296cb410dd48e081c620b358451,https://cards.theshow.com/mlb25/d0594296cb410dd48e081c620b358451-baked.webp,Andrés Muñoz,Gold,Mariners,SEA,83,CP,26,R,R,222 lbs,"6'2""",False,25,88,111,87,46,87,99,76,74,0,0,0,0,2,0,0,38,8,0,79,37,99,42,38,0,40,0,12,83,2025,662253,2025,2025_1,05/02/2025,79,Gold,Silver,4,0,0,0,0,2,0,0,90,46,98,104,25,15,15,54,14.33,5,0,0,6,19,184,3.4074,0.1163,0.7676,0.5217,0.0,11.933,3.7683,0.0,3.1403,3.1667,0.1429,0.2037,0.1042,0.3079,15,13,3.0,1,0,0,3,6,44,3.3846,0.1111,1.3333,0.4545,0.0,18.0,9.0,0.0,3.0,2.0,0.1429,0.3077,0.1,0.4077,9,9,30,8.67,2,0,0,2,10,101,3.3667,0.0769,0.4614,0.5347,0.0,10.3806,2.0761,0.0,2.0761,5.0,0.1,0.1333,0.0714,0.2047,9,5,1.33,0,0,0,1,2,17,3.4,0.0,0.7519,0.4118,0.0,13.5338,6.7669,0.0,0.0,2.0,0.0,0.2,0.0,0.2,2,2,6,2.0,0,0,0,0,2,15,2.5,0.0,0.0,0.7333,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,1282.4,1000,0,0,75,725,1525,21650,0.0,1.3451,0.1835,0.3303
f489b9848c7a521d10be632f97bb6987,https://cards.theshow.com/mlb25/f489b9848c7a521d10be632f97bb6987-baked.webp,Michael King,Gold,Padres,SD,83,SP,29,R,R,210 lbs,"6'3""",False,79,99,83,73,66,74,85,73,91,0,0,0,0,2,0,0,38,7,0,82,38,54,46,42,0,33,7,6,83,2025,650633,2025,2025_1,05/02/2025,82,Gold,Gold,1,0,0,0,0,2,0,0,75,68,77,99,81,7,7,157,38.0,27,10,3,12,46,508,3.2357,0.2368,1.0263,0.5079,2.3684,10.8947,2.8421,0.7105,6.3947,3.8333,0.2264,0.2645,0.2857,0.5502,7,24,3.33,9,5,0,3,3,79,3.2917,0.9,3.6036,0.4557,13.5135,8.1081,8.1081,0.0,24.3243,1.0,0.45,0.5652,0.7222,1.2874,4,4,95,25.0,13,4,1,5,30,301,3.1684,0.1733,0.72,0.5183,1.44,10.8,1.8,0.36,4.68,6.0,0.1905,0.2021,0.2184,0.4205,4,12,1.67,6,2,0,1,1,34,2.8333,1.2,4.1916,0.4118,10.7784,5.3892,5.3892,0.0,32.3353,1.0,0.5455,0.5833,0.9,1.4833,2,2,43,10.67,7,2,0,2,15,146,3.3953,0.2188,0.8435,0.5342,1.687,12.6523,1.687,0.0,5.9044,7.5,0.2593,0.2381,0.2105,0.4486,2,8,1.0,4,2,0,1,1,26,3.25,1.3333,5.0,0.4231,18.0,9.0,9.0,0.0,36.0,1.0,0.5714,0.625,0.8333,1.4583,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,2556.7,1900,0,0,325,850,2950,39650,0.0,1.0756,0.1836,0.285
b5eacc8f6e05b8e344dc6129ba2789ed,https://cards.theshow.com/mlb25/b5eacc8f6e05b8e344dc6129ba2789ed-baked.webp,Max Fried,Gold,Yankees,NYY,82,SP,31,L,L,190 lbs,"6'4""",False,87,90,78,57,75,80,90,71,99,49,42,18,15,40,46,44,63,25,0,37,90,55,48,88,0,35,0,5,82,2025,608331,2025,2025_1,05/02/2025,80,Gold,Gold,2,42,49,15,18,40,46,44,54,81,84,96,89,7,7,182,42.67,31,8,2,11,39,509,2.7967,0.2422,0.9843,0.5206,1.6874,8.2259,2.3201,0.4218,6.5386,3.5455,0.218,0.2644,0.2767,0.5411,7,33,3.67,13,4,0,2,2,74,2.2424,1.1818,4.0872,0.527,9.8093,4.9046,4.9046,0.0,31.8801,1.0,0.52,0.5926,0.8333,1.4259,4,4,104,25.67,13,3,1,8,18,286,2.75,0.1688,0.8181,0.514,1.0518,6.3109,2.8048,0.3506,4.5578,2.25,0.1481,0.23,0.2111,0.4411,4,14,1.67,5,1,0,2,0,27,1.9286,1.0,4.1916,0.4815,5.3892,0.0,10.7784,0.0,26.9461,0.0,0.4167,0.5833,0.8,1.3833,2,2,49,12.0,6,1,0,4,9,143,2.9184,0.1667,0.8333,0.5315,0.75,6.75,3.0,0.0,4.5,2.25,0.1579,0.234,0.1667,0.4007,2,7,1.0,3,0,0,0,0,13,1.8571,1.0,3.0,0.6154,0.0,0.0,0.0,0.0,27.0,0.0,0.5,0.5,0.6667,1.1667,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3875,0,0,0,0,0,0,0,0,4789.8,3475,0,0,250,1550,4950,69900,0.0,1.0491,0.1834,0.2823
