uuid,type,img,baked_img,sc_baked_img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index
ca204098dc72720c0ea61931238833a0,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUt1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c34ce7f00c8c23a4b222be97fb87b2fa51b5b0fd/6e8e47d5a14f2c82b34abcaf307b4ac7.webp,https://cards.theshow.com/mlb23/ca204098dc72720c0ea61931238833a0-baked.webp,,Adam Cimber,Common,Blue Jays,TOR,63,Live,,2017,RP,,90,32,R,R,195 lbs,"6'3""",Oregon,False,26,50,60,49,78,50,43,71,79,0,0,0,0,0,0,0,62,2,0,95,50,55,50,38,0,39,0,8,,,"[{'name': 'Slider', 'speed': 78, 'control': 70, 'movement': 79}, {'name': '4-Seam Fastball', 'speed': 87, 'control': 77, 'movement': 65}, {'name': 'Sinker', 'speed': 87, 'control': 67, 'movement': 73}]","[{'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUxQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8905046868809ab55cad576089aa81ecbf05af3/GPerk_NightPlayer.webp'}]",True,False,,,False,,,63,False,True,CORE,True,0
5f2e2f400030f3f4a4d5d36e2aa6c003,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGV4IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--67cc258d29eac1c5d186584ad6f9654eb312f8e5/47e9b122eff92541e595684286759f0c.webp,https://cards.theshow.com/mlb23/5f2e2f400030f3f4a4d5d36e2aa6c003-baked.webp,,Adam Duvall,Gold,Red Sox,BOS,81,Live,,2017,CF,"1B, 3B, LF, RF",18,34,R,R,233 lbs,"6'1""",Kentucky,True,0,0,0,0,0,0,0,10,10,71,69,82,94,44,53,68,35,25,89,0,78,76,60,75,0,63,10,29,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWpTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--62892dda92c86ec37891e2e1b66c18bdb35929e2/shield-silver.webp,[],[],True,False,,,False,,,81,False,True,CORE,True,0
2a56714006ae605b97a769d6fb7ddcb1,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbG16IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--926f0877518531dc346787449bd5f0fb28afaadf/4a7c834a85ee35b83014ee4706a78321.webp,https://cards.theshow.com/mlb23/2a56714006ae605b97a769d6fb7ddcb1-baked.webp,,Adam Frazier,Silver,Orioles,BAL,78,Live,,2017,2B,"3B, SS, LF, CF, RF",12,31,L,R,180 lbs,"5'10""",Georgia,True,0,0,0,0,0,0,0,10,10,44,67,48,60,89,52,67,45,34,95,0,73,70,90,69,0,46,23,40,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,[],[],True,False,,,False,,,78,False,True,CORE,True,0
7163061685c8c02ab691306525f18cbc,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbCsxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--30ed3673bf2a9bac60056ba4cb6f5323e03bea28/2a4cacee77cd8eaf3531ca639192ad71.webp,https://cards.theshow.com/mlb23/7163061685c8c02ab691306525f18cbc-baked.webp,,Adam Haseley,Common,White Sox,CWS,63,Live,,2017,CF,"LF, RF",51,26,L,L,190 lbs,"6'1""",Florida,True,0,0,0,0,0,0,0,10,10,52,47,34,42,56,49,52,48,25,78,0,67,56,68,71,0,46,7,38,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],[],True,False,,,False,,,63,False,True,CORE,True,0
08913a2e8cbcc8bf302a8554782add46,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdW05IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2ebe55768b4dbe20c3722d474559735f6fe695cd/c9c7e507ccb55691702090a37bae92c9.webp,https://cards.theshow.com/mlb23/08913a2e8cbcc8bf302a8554782add46-baked.webp,,Adam Ottavino,Bronze,Mets,NYM,73,Live,,2017,RP,,0,37,S,R,246 lbs,"6'5""",New York,False,24,112,86,63,45,64,94,80,99,0,0,0,0,1,6,0,64,0,0,82,50,49,31,46,0,4,0,0,,,"[{'name': 'Slider', 'speed': 81, 'control': 97, 'movement': 99}, {'name': 'Sinker', 'speed': 94, 'control': 87, 'movement': 82}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 98, 'movement': 67}, {'name': 'Cutter', 'speed': 88, 'control': 35, 'movement': 73}, {'name': 'Circle Change', 'speed': 88, 'control': 85, 'movement': 90}]","[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTdQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e17b93fd7f4214ac5d51dd01c535c21714ba5ce9/GPerk_RoadWarrior.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUxQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8905046868809ab55cad576089aa81ecbf05af3/GPerk_NightPlayer.webp'}]",True,False,,,False,,,73,False,False,CORE,True,0
c95e2f00e2a515199b48ffb23342d898,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbERPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--591966f9d20603e3f9bc81e295acc4589e50f229/e4d53c0d76dbdad8028dac248c163f52.webp,https://cards.theshow.com/mlb23/c95e2f00e2a515199b48ffb23342d898-baked.webp,,Adam Wainwright,Bronze,Cardinals,STL,72,Live,,2017,SP,,50,41,R,R,230 lbs,"6'7""",Georgia,False,71,75,60,50,73,70,57,73,99,33,26,33,27,32,31,35,96,25,0,59,77,74,78,34,0,20,0,0,,,"[{'name': 'Sweeping Curve', 'speed': 73, 'control': 79, 'movement': 99}, {'name': 'Sinker', 'speed': 89, 'control': 85, 'movement': 60}, {'name': 'Cutter', 'speed': 84, 'control': 75, 'movement': 83}, {'name': '4-Seam Fastball', 'speed': 88, 'control': 52, 'movement': 43}, {'name': 'Circle Change', 'speed': 82, 'control': 76, 'movement': 73}]","[{'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcy9QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ac1ef4837d1bd0dc459d177e701e4089302f596/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,72,False,False,CORE,True,0
bd6bab43fcb7038144947ad73c1b5527,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTZrIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--59218d6df220fb1e7d7a9e53e4b41406e72f8fb2/fb85010e0eb830d32161dd895b2db2c6.webp,https://cards.theshow.com/mlb23/bd6bab43fcb7038144947ad73c1b5527-baked.webp,,Adbert Alzolay,Silver,Cubs,CHC,78,Live,,2017,RP,,73,28,R,R,208 lbs,"6'1""",Venezuela,False,26,90,78,65,83,76,96,70,77,0,0,0,0,9,11,0,39,8,0,78,44,65,38,37,0,38,9,8,,,"[{'name': 'Slider', 'speed': 85, 'control': 80, 'movement': 77}, {'name': 'Sinker', 'speed': 95, 'control': 64, 'movement': 70}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 64, 'movement': 70}, {'name': 'Circle Change', 'speed': 86, 'control': 83, 'movement': 68}, {'name': 'Cutter', 'speed': 90, 'control': 63, 'movement': 74}]",[],True,False,,,False,,,78,False,False,CORE,True,0
62ff479880ad9a16a568691f85f90ba4,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUxMOWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0165eecf6fcb681723174e6df544dcc37013e016/01808eb5e746a3215daab929941f5a2a.jpg,https://cards.theshow.com/mlb23/62ff479880ad9a16a568691f85f90ba4-baked.webp,,Addison Barger,Bronze,Blue Jays,TOR,67,Live,,2017,SS,"1B, 2B, 3B",19,23,L,R,210 lbs,"6'0""",Washington,True,0,0,0,0,0,0,0,10,10,51,56,42,49,31,26,38,29,24,74,0,74,75,76,70,0,64,36,27,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWpTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--62892dda92c86ec37891e2e1b66c18bdb35929e2/shield-silver.webp,[],[],True,False,,,False,,,67,False,True,CORE,True,0
c7051dbf9f079a789189c4e6cfe490a5,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0tOOWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ac5b3c273e17bc9a1d9cd7a883d9f4eca5918eb6/604392bcc43e62912a0077d664fbb171.webp,https://cards.theshow.com/mlb23/c7051dbf9f079a789189c4e6cfe490a5-baked.webp,,Adley Rutschman,Diamond,Orioles,BAL,87,Live,,2017,C,1B,35,25,S,R,230 lbs,"6'2""",Oregon,True,0,0,0,0,0,0,0,10,10,92,69,59,58,81,90,70,35,25,69,0,93,90,74,94,73,53,8,21,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDNQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b56c9801d77d53b3b2cc3458fb6eef5c764b7c68/GPerk_Homebody.webp'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--443caf7e560033fec734872cf23a7deb0315b133/GPerk_DeadRed.webp'}, {'name': 'Rally Monkey', 'description': 'Performs better when team is behind', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTNQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--facb456bc51c760c5d746a9b9f26316e566f890a/GPerk_RallyMonkey.webp'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than 2 outs', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--982ccb23217194eb92d30ddd1e7de917f3b98237/GPerk_SituationalHitter.webp'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGJQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ffe526e80a5852d336988d7d23a2303497ab625/GPerk_DayPlayer.webp'}, {'name': 'Catcher Pop Time', 'description': 'Excels at throwing out base stealers', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFBQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--87290e720936dabd74d7d25194e796a214a90e77/GPerk_CatcherPopTime.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bdde803b4c734d4c20d57cadd77bfefabf7a3cbd/GPerk_TableSetter.webp'}]",True,False,,,False,,,87,False,True,CORE,True,1
9f99fedf5b80eea24d146ea995ca4983,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTGZBd1FFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--50bcc10b75e776ecbfa7b961008a69890ddae384/e5a38b23bf09052f517881ceecf79cc4.webp,https://cards.theshow.com/mlb23/9f99fedf5b80eea24d146ea995ca4983-baked.webp,,Adolis Garcia,Diamond,Rangers,TEX,95,Live,,2017,RF,"LF, CF",53,30,R,R,205 lbs,"6'1""",Cuba,True,0,0,0,0,0,0,0,10,10,68,88,90,115,55,75,104,35,25,95,0,74,94,99,85,0,64,77,80,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,[],"[{'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHJQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bd4a3ce39552732bbe2e0800c35cdab25b2c3d2a/GPerk_FirstPitchHitter.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczNQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69e08b18a447e6ad703fa660cb2e668a88177e39/GPerk_BadballHitter.webp'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than 2 outs', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--982ccb23217194eb92d30ddd1e7de917f3b98237/GPerk_SituationalHitter.webp'}]",True,False,,,False,,,95,False,True,CORE,True,1
3e84ac6504b459f9f974d6d3096336b3,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzIyIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0141943e7beffb1ac9e912513fb875f140be2412/f5f4116cd423e51ae045baf4110a9fbe.webp,https://cards.theshow.com/mlb23/3e84ac6504b459f9f974d6d3096336b3-baked.webp,,Adrian Houser,Bronze,Brewers,MIL,70,Live,,2017,SP,,37,30,R,R,242 lbs,"6'3""",Oklahoma,False,72,50,60,50,60,68,91,68,87,2,0,26,10,0,25,0,72,10,0,67,42,66,43,38,0,30,0,7,,,"[{'name': 'Sinker', 'speed': 94, 'control': 86, 'movement': 77}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 76, 'movement': 84}, {'name': 'Slider', 'speed': 85, 'control': 68, 'movement': 66}, {'name': '12-6 Curve', 'speed': 81, 'control': 59, 'movement': 87}, {'name': 'Circle Change', 'speed': 85, 'control': 52, 'movement': 72}]","[{'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcy9QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ac1ef4837d1bd0dc459d177e701e4089302f596/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,70,False,False,CORE,True,0
98265d270342ac37d9b2e6f90f648601,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWU3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0ee0256eae3278ae5651c7249120118bff08e7af/1e31c834e81c53ca54c2912800af0a63.webp,https://cards.theshow.com/mlb23/98265d270342ac37d9b2e6f90f648601-baked.webp,,Adrian Martinez,Bronze,Athletics,OAK,65,Live,,2017,RP,,55,26,R,R,215 lbs,"6'2""",Mexico,False,76,46,52,53,67,42,91,49,99,9,7,8,2,10,9,11,34,7,0,68,46,44,50,35,0,38,6,5,,,"[{'name': 'Sinker', 'speed': 94, 'control': 56, 'movement': 80}, {'name': 'Circle Change', 'speed': 84, 'control': 46, 'movement': 99}, {'name': 'Slider', 'speed': 82, 'control': 46, 'movement': 67}]",[],True,False,,,False,,,65,False,False,CORE,True,0
41777ab654258ff71d2ed4e51a13d3f4,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc2E4IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--55d7e3f70a28947295cf4da89a3572e3cf74eba8/52abf44ce1ec2b66e054db14c8a181d6.webp,https://cards.theshow.com/mlb23/41777ab654258ff71d2ed4e51a13d3f4-baked.webp,,Adrian Morejon,Bronze,Padres,SD,66,Live,,2017,RP,,50,24,L,L,224 lbs,"5'11""",Cuba,False,30,52,53,59,71,38,88,52,90,0,0,0,0,3,0,0,37,10,0,78,38,56,45,40,0,37,0,11,,,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 59, 'movement': 74}, {'name': 'Slider', 'speed': 88, 'control': 57, 'movement': 90}, {'name': 'Curveball', 'speed': 80, 'control': 50, 'movement': 76}, {'name': 'Circle Change', 'speed': 84, 'control': 45, 'movement': 66}]",[],True,False,,,False,,,66,False,False,CORE,True,0
fe8dbddb1a56f3080173875c1c5901af,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQjlYd3dJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ec212fb270efde2a16d7e1b5f2545e3947c00ba2/8a1ef853e9efb1cc73dfff26a7d9c77e.jpg,https://cards.theshow.com/mlb23/fe8dbddb1a56f3080173875c1c5901af-baked.webp,,AJ Smith-Shawver,Bronze,Braves,ATL,65,Live,,2017,SP,,62,20,R,R,205 lbs,"6'3""",Texas,False,77,53,55,57,42,53,72,50,59,9,7,8,4,13,10,10,38,8,0,70,46,54,46,50,0,38,9,7,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 56}, {'name': 'Curveball', 'speed': 76, 'control': 56, 'movement': 59}, {'name': 'Changeup', 'speed': 80, 'control': 40, 'movement': 44}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 53, 'movement': 49}]",[],True,False,,,False,,,65,False,False,CORE,True,0
c7e91f546978868cbc9f8b77475b1332,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTJwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9ecc0bb7bc44c3de53a26cc2df3855167c871128/267781dcf9c88704ace4dfdf0f698cee.webp,https://cards.theshow.com/mlb23/c7e91f546978868cbc9f8b77475b1332-baked.webp,,Akil Baddoo,Bronze,Tigers,DET,69,Live,,2017,LF,"CF, RF",60,24,L,L,214 lbs,"6'1""",Maryland,True,0,0,0,0,0,0,0,10,10,50,63,27,55,49,71,81,44,40,76,0,62,64,52,47,0,82,53,72,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],[],True,False,,,False,,,69,False,True,CORE,True,0
bb5c3a7f993b7cb25b2410e212e0386a,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcm5JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6d8a549d6fa7b67292d983f230b26598ff82cad2/ced7f43a4e0630cf9823938c2ccbaae4.webp,https://cards.theshow.com/mlb23/bb5c3a7f993b7cb25b2410e212e0386a-baked.webp,,Alan Trejo,Bronze,Rockies,COL,71,Live,,2017,2B,"3B, SS",13,26,R,R,205 lbs,"6'2""",California,True,0,0,0,0,0,0,0,10,10,54,68,34,48,59,32,82,35,25,70,0,78,65,69,76,0,44,24,10,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWpTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--62892dda92c86ec37891e2e1b66c18bdb35929e2/shield-silver.webp,[],[],True,False,,,False,,,71,False,True,CORE,True,0
27a9a0db6ab0da9b4f98c0681956baff,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3VrIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--31db868051234a07f4c04ece95b71e737afba6d9/1b7c847202dcc6035b31162b6cb4aa1a.webp,https://cards.theshow.com/mlb23/27a9a0db6ab0da9b4f98c0681956baff-baked.webp,,Albert Abreu,Bronze,Yankees,NYY,68,Live,,2017,RP,,84,27,R,R,190 lbs,"6'2""",Dominican Republic,False,32,53,80,62,42,38,99,71,83,0,0,0,0,2,0,0,23,19,0,33,34,57,35,48,0,21,0,0,,,"[{'name': 'Sinker', 'speed': 95, 'control': 76, 'movement': 61}, {'name': 'Slider', 'speed': 89, 'control': 83, 'movement': 56}, {'name': '4-Seam Fastball', 'speed': 98, 'control': 82, 'movement': 83}, {'name': 'Circle Change', 'speed': 88, 'control': 43, 'movement': 80}]","[{'name': 'Outlier I', 'description': 'Primary pitch exceeds max velocity limit', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVBQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c02898e863bc919b24216c34ebf8ab552db3e6ed/GPerk_OutlierI.webp'}]",True,False,,,False,,,68,False,False,CORE,True,0
