,uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,season,mlb_id
917,c5f04fc33a40a4baeb43745166bcd596,https://cards.theshow.com/mlb24/c5f04fc33a40a4baeb43745166bcd596-baked.webp,Ryan Gusto,Common,Astros,HOU,62,SP,,67,25,R,R,232 lbs,"6'4""",California,False,73,48,52,44,46,47,80,54,56,5,3,7,4,5,6,7,31,6,0,77,49,55,57,50,0,27,5,5,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 57, 'movement': 56}, {'name': 'Changeup', 'speed': 80, 'control': 53, 'movement': 51}, {'name': 'Curveball', 'speed': 79, 'control': 53, 'movement': 49}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 55, 'movement': 54}]",62,False,2024,687473
918,bb1c11c1e8ac4193b55320100bab0eb2,https://cards.theshow.com/mlb24/bb1c11c1e8ac4193b55320100bab0eb2-baked.webp,Ryan Helsley,Silver,Cardinals,STL,78,CP,,56,29,R,R,235 lbs,"6'2""",Oklahoma,False,26,103,85,71,59,86,99,77,97,2,2,0,0,1,0,2,63,1,0,67,43,45,48,35,0,38,0,10,"[{'name': '4-Seam Fastball', 'speed': 99, 'control': 74, 'movement': 97}, {'name': 'Slider', 'speed': 89, 'control': 94, 'movement': 73}, {'name': '12-6 Curve', 'speed': 81, 'control': 64, 'movement': 65}]",78,False,2024,664854
919,f1ebb477175ec6a5904096dd88f4d2c4,https://cards.theshow.com/mlb24/f1ebb477175ec6a5904096dd88f4d2c4-baked.webp,Ryan Jeffers,Silver,Twins,MIN,79,C,,27,26,R,R,235 lbs,"6'4""",North Carolina,True,0,0,0,0,0,0,0,10,10,65,49,89,66,67,51,60,35,25,85,0,67,79,67,63,59,41,0,20,[],79,False,2024,680777
920,7191e98e94f48d706ce276d6a4eb991c,https://cards.theshow.com/mlb24/7191e98e94f48d706ce276d6a4eb991c-baked.webp,Ryan Kreidler,Common,Tigers,DET,63,SS,3B,32,26,R,R,208 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,48,34,49,33,34,45,37,39,37,75,0,73,74,65,72,0,74,34,32,[],63,False,2024,668952
921,17b8be16da7f54156a14daa215f0d1d8,https://cards.theshow.com/mlb24/17b8be16da7f54156a14daa215f0d1d8-baked.webp,Ryan Loutos,Common,Cardinals,STL,57,RP,,68,25,R,R,240 lbs,"6'5""",Illinois,False,27,65,55,56,35,56,77,50,58,7,6,6,2,4,5,6,39,6,0,82,54,66,49,53,0,38,8,6,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 59, 'movement': 58}, {'name': 'Slider', 'speed': 85, 'control': 46, 'movement': 54}, {'name': 'Changeup', 'speed': 80, 'control': 46, 'movement': 38}, {'name': 'Curveball', 'speed': 79, 'control': 49, 'movement': 45}]",57,False,2024,702795
922,3dc5cc06467053d6dfc1e4003741d47c,https://cards.theshow.com/mlb24/3dc5cc06467053d6dfc1e4003741d47c-baked.webp,Ryan McMahon,Silver,Rockies,COL,75,3B,"1B, 2B",24,29,L,R,219 lbs,"6'2""",California,True,0,0,0,0,0,0,0,10,10,77,61,63,59,43,75,56,36,36,94,0,91,78,64,76,0,31,16,17,[],75,False,2024,641857
923,fa480a1c6ccae48bf050a03d9d7be134,https://cards.theshow.com/mlb24/fa480a1c6ccae48bf050a03d9d7be134-baked.webp,Ryan Mountcastle,Silver,Orioles,BAL,76,1B,"3B, LF",6,27,R,R,220 lbs,"6'4""",Florida,True,0,0,0,0,0,0,0,10,10,86,66,56,53,66,43,70,36,25,89,0,71,31,67,70,0,69,11,23,[],76,False,2024,663624
924,97f4c22bfe4216becff94b18fb479131,https://cards.theshow.com/mlb24/97f4c22bfe4216becff94b18fb479131-baked.webp,Ryan Noda,Bronze,Athletics,OAK,67,1B,"LF, RF",49,28,L,L,217 lbs,"6'3""",Illinois,True,0,0,0,0,0,0,0,10,10,50,52,74,53,27,102,50,35,25,89,0,66,31,52,69,0,54,38,37,[],67,False,2024,676116
925,87d66d46347233954c987aa4d05f1e54,https://cards.theshow.com/mlb24/87d66d46347233954c987aa4d05f1e54-baked.webp,Ryan O'Hearn,Silver,Orioles,BAL,77,1B,"LF, RF",32,30,L,L,220 lbs,"6'3""",Texas,True,0,0,0,0,0,0,0,10,10,59,74,38,65,83,64,72,35,25,64,0,67,34,64,70,0,61,0,14,[],77,False,2024,656811
926,06c18b3b6efcda74c9893bb840acd28e,https://cards.theshow.com/mlb24/06c18b3b6efcda74c9893bb840acd28e-baked.webp,Ryan Pepiot,Silver,Rays,TB,79,SP,,44,26,R,R,215 lbs,"6'3""",Indiana,False,76,58,87,67,59,54,73,70,84,8,7,8,12,5,15,7,1,1,0,45,38,50,30,23,0,38,5,1,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 82, 'movement': 84}, {'name': 'Circle Change', 'speed': 87, 'control': 72, 'movement': 76}, {'name': 'Slider', 'speed': 89, 'control': 66, 'movement': 75}, {'name': 'Curveball', 'speed': 81, 'control': 65, 'movement': 70}, {'name': 'Cutter', 'speed': 92, 'control': 65, 'movement': 65}]",79,False,2024,686752
927,b7a2a85c406b6668af22132c63844528,https://cards.theshow.com/mlb24/b7a2a85c406b6668af22132c63844528-baked.webp,Ryan Pressly,Bronze,Astros,HOU,68,RP,,55,35,R,R,206 lbs,"6'2""",Texas,False,25,70,60,60,68,74,86,64,99,0,0,0,0,2,0,0,64,0,0,62,49,59,44,39,0,24,0,0,"[{'name': 'Slider', 'speed': 90, 'control': 82, 'movement': 78}, {'name': 'Slurve', 'speed': 82, 'control': 63, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 66, 'movement': 82}, {'name': 'Circle Change', 'speed': 88, 'control': 56, 'movement': 74}, {'name': 'Sinker', 'speed': 93, 'control': 56, 'movement': 65}]",68,False,2024,519151
928,13720c1674839e571599337a1de42d64,https://cards.theshow.com/mlb24/13720c1674839e571599337a1de42d64-baked.webp,Ryan Weathers,Silver,Marlins,MIA,79,SP,,60,24,R,L,230 lbs,"6'1""",Tennessee,False,80,67,73,55,74,62,96,59,86,6,2,13,5,20,11,3,40,8,0,77,46,55,49,50,0,29,18,11,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 61, 'movement': 86}, {'name': 'Circle Change', 'speed': 86, 'control': 48, 'movement': 42}, {'name': 'Slurve', 'speed': 82, 'control': 62, 'movement': 60}, {'name': 'Sinker', 'speed': 95, 'control': 57, 'movement': 51}, {'name': 'Slider', 'speed': 89, 'control': 70, 'movement': 54}]",79,False,2024,677960
929,770aab654c3e3ba01b062bb49c223c1a,https://cards.theshow.com/mlb24/770aab654c3e3ba01b062bb49c223c1a-baked.webp,Ryan Yarbrough,Bronze,Blue Jays,TOR,68,RP,,35,32,R,L,215 lbs,"6'5""",Florida,False,41,95,89,39,70,65,44,66,85,0,0,0,0,0,1,0,63,1,0,64,56,54,52,38,0,36,0,9,"[{'name': 'Cutter', 'speed': 82, 'control': 60, 'movement': 70}, {'name': 'Sweeping Curve', 'speed': 71, 'control': 70, 'movement': 67}, {'name': 'Circle Change', 'speed': 79, 'control': 57, 'movement': 85}, {'name': 'Sinker', 'speed': 87, 'control': 77, 'movement': 59}]",68,False,2024,642232
930,b500c3eff807a5ada5f47ce2cfad5767,https://cards.theshow.com/mlb24/b500c3eff807a5ada5f47ce2cfad5767-baked.webp,Ryne Nelson,Silver,Diamondbacks,ARI,76,SP,,19,26,R,R,184 lbs,"6'3""",Nevada,False,79,83,58,50,81,69,77,51,88,19,15,8,5,11,13,7,55,15,0,72,45,83,35,54,0,41,12,2,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 49, 'movement': 88}, {'name': 'Circle Change', 'speed': 83, 'control': 47, 'movement': 70}, {'name': 'Cutter', 'speed': 91, 'control': 44, 'movement': 83}, {'name': 'Slider', 'speed': 84, 'control': 48, 'movement': 63}, {'name': '12-6 Curve', 'speed': 77, 'control': 67, 'movement': 76}]",76,False,2024,669194
931,9613a72a5431c771b0a3664ee751fe84,https://cards.theshow.com/mlb24/9613a72a5431c771b0a3664ee751fe84-baked.webp,Ryne Stanek,Bronze,Mets,NYM,74,RP,,55,32,R,R,226 lbs,"6'4""",Missouri,False,25,70,87,71,51,59,95,68,90,0,0,0,0,2,0,0,64,0,0,73,54,88,52,42,0,25,0,1,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 89, 'movement': 90}, {'name': 'Splitter', 'speed': 89, 'control': 64, 'movement': 68}, {'name': 'Slider', 'speed': 89, 'control': 53, 'movement': 88}]",74,False,2024,592773
932,882bb6b0b3ec04ab9e720fa2412c767c,https://cards.theshow.com/mlb24/882bb6b0b3ec04ab9e720fa2412c767c-baked.webp,Sal Frelick,Silver,Brewers,MIL,79,LF,"2B, 3B, CF, RF",10,23,L,R,182 lbs,"5'10""",Massachusetts,True,0,0,0,0,0,0,0,10,10,64,75,42,35,85,63,71,46,42,81,0,85,83,72,92,0,76,51,48,[],79,False,2024,686217
933,ac45876f8439142304ce875136ad6f0c,https://cards.theshow.com/mlb24/ac45876f8439142304ce875136ad6f0c-baked.webp,Salvador Perez,Gold,Royals,KC,83,C,1B,13,33,R,R,255 lbs,"6'3""",Slovenia,True,0,0,0,0,0,0,0,10,10,87,71,80,65,70,50,102,35,25,95,0,70,64,73,72,77,10,3,2,[],83,False,2024,521692
934,7846de14e61fc8789219e81837624672,https://cards.theshow.com/mlb24/7846de14e61fc8789219e81837624672-baked.webp,Sam Bachman,Bronze,Angels,LAA,67,RP,,40,24,R,R,235 lbs,"6'1""",Indiana,False,30,74,79,60,36,44,99,50,74,13,11,9,4,10,9,10,31,8,0,77,54,70,44,49,0,34,9,7,"[{'name': 'Slider', 'speed': 88, 'control': 56, 'movement': 74}, {'name': '2-Seam Fastball', 'speed': 97, 'control': 46, 'movement': 59}, {'name': 'Circle Change', 'speed': 88, 'control': 49, 'movement': 73}]",67,False,2024,696147
935,69eedb98b70f46bc10921e8fb0e46264,https://cards.theshow.com/mlb24/69eedb98b70f46bc10921e8fb0e46264-baked.webp,Sam Hilliard,Bronze,Rockies,COL,70,LF,"CF, RF",16,30,L,L,236 lbs,"6'5""",Texas,True,0,0,0,0,0,0,0,10,10,70,47,80,41,24,64,58,35,25,84,0,67,85,72,55,0,78,26,26,[],70,False,2024,656541
936,ddd1e70d33c851652e4f754faf6aa89b,https://cards.theshow.com/mlb24/ddd1e70d33c851652e4f754faf6aa89b-baked.webp,Sam Huff,Bronze,Rangers,TEX,70,C,1B,55,26,R,R,240 lbs,"6'5""",Arizona,True,0,0,0,0,0,0,0,10,10,48,53,60,50,37,60,59,35,25,65,0,67,87,51,67,66,36,8,16,[],70,False,2024,669087
937,cfbe1de1e682aa145ebe2d0360148483,https://cards.theshow.com/mlb24/cfbe1de1e682aa145ebe2d0360148483-baked.webp,Sam Long,Bronze,Royals,KC,70,RP,,73,28,L,L,185 lbs,"6'1""",California,False,25,79,81,64,54,76,73,48,87,9,12,4,9,12,8,13,37,8,0,78,46,55,48,40,0,38,9,7,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 54, 'movement': 79}, {'name': '12-6 Curve', 'speed': 78, 'control': 53, 'movement': 87}, {'name': 'Slider', 'speed': 85, 'control': 43, 'movement': 68}, {'name': 'Splitter', 'speed': 89, 'control': 45, 'movement': 67}]",70,False,2024,669674
938,8c0d355a422a5ea0898c18a3d4f6edf1,https://cards.theshow.com/mlb24/8c0d355a422a5ea0898c18a3d4f6edf1-baked.webp,Sam Moll,Bronze,Reds,CIN,74,RP,,50,32,L,L,190 lbs,"5'9""",Tennessee,False,24,73,90,65,63,86,79,74,76,0,0,0,0,2,0,0,62,10,0,66,43,55,42,36,0,30,0,4,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 73, 'movement': 61}, {'name': 'Sinker', 'speed': 92, 'control': 73, 'movement': 69}, {'name': 'Slurve', 'speed': 81, 'control': 86, 'movement': 67}, {'name': 'Circle Change', 'speed': 84, 'control': 64, 'movement': 76}]",74,False,2024,594580
939,5e66868590da8e6a6e92c4e62fa5625d,https://cards.theshow.com/mlb24/5e66868590da8e6a6e92c4e62fa5625d-baked.webp,Samad Taylor,Common,Mariners,SEA,64,CF,"2B, 3B, SS, LF, RF",12,25,R,R,160 lbs,"5'8""",California,True,0,0,0,0,0,0,0,10,10,42,45,42,34,32,40,39,48,45,76,0,69,65,62,70,0,85,54,51,[],64,False,2024,669392
940,7e1f35e9e0262960fcbf7476342dd49d,https://cards.theshow.com/mlb24/7e1f35e9e0262960fcbf7476342dd49d-baked.webp,Sammy Peralta,Common,White Sox,CWS,55,CP,,67,25,L,L,205 lbs,"6'2""",New York,False,28,53,45,56,44,53,70,52,54,3,9,2,4,4,6,5,36,8,0,84,56,55,43,38,0,43,8,6,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 52}, {'name': 'Curveball', 'speed': 79, 'control': 47, 'movement': 49}, {'name': 'Changeup', 'speed': 79, 'control': 52, 'movement': 50}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 55, 'movement': 54}]",55,False,2024,671111
941,de357b16ced286f4fc4867f2069f4739,https://cards.theshow.com/mlb24/de357b16ced286f4fc4867f2069f4739-baked.webp,Sandy Alcantara,Gold,Marlins,MIA,80,SP,,22,28,R,R,200 lbs,"6'5""",At Sea,False,93,65,75,52,75,65,99,69,91,0,0,0,0,0,33,0,56,34,0,77,49,66,50,40,0,25,0,4,"[{'name': 'Sinker', 'speed': 95, 'control': 99, 'movement': 88}, {'name': 'Circle Change', 'speed': 88, 'control': 58, 'movement': 78}, {'name': '4-Seam Fastball', 'speed': 98, 'control': 64, 'movement': 91}, {'name': 'Slider', 'speed': 90, 'control': 61, 'movement': 61}, {'name': '12-6 Curve', 'speed': 84, 'control': 67, 'movement': 45}]",80,False,2024,645261
942,371b27d61e262bdcb24ecb2f5ce89aba,https://cards.theshow.com/mlb24/371b27d61e262bdcb24ecb2f5ce89aba-baked.webp,Santiago Espinal,Silver,Reds,CIN,76,2B,"3B, SS, CF",4,29,R,R,185 lbs,"5'10""",At Sea,True,0,0,0,0,0,0,0,10,10,81,53,76,37,86,47,76,45,25,82,0,70,56,84,63,0,49,24,30,[],76,False,2024,669289
943,66b8f39f43a3e6755ece4c49f58649ba,https://cards.theshow.com/mlb24/66b8f39f43a3e6755ece4c49f58649ba-baked.webp,Scott Alexander,Bronze,Athletics,OAK,69,RP,,54,34,L,L,195 lbs,"6'2""",California,False,25,76,79,54,61,80,81,62,85,0,0,0,0,0,0,0,66,3,0,90,46,56,50,37,0,25,0,4,"[{'name': 'Sinker', 'speed': 92, 'control': 74, 'movement': 85}, {'name': 'Slider', 'speed': 84, 'control': 66, 'movement': 57}, {'name': 'Circle Change', 'speed': 87, 'control': 48, 'movement': 74}]",69,False,2024,518397
944,0568b81818a3c7340ae02c382bdb5f24,https://cards.theshow.com/mlb24/0568b81818a3c7340ae02c382bdb5f24-baked.webp,Scott Blewett,Common,Twins,MIN,57,RP,,60,28,R,R,245 lbs,"6'6""",New York,False,44,42,57,53,42,44,72,53,50,7,5,6,2,9,12,11,21,2,0,88,51,56,47,46,0,29,6,3,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 60, 'movement': 45}, {'name': 'Slider', 'speed': 83, 'control': 57, 'movement': 50}, {'name': 'Changeup', 'speed': 84, 'control': 46, 'movement': 49}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 51, 'movement': 48}]",57,False,2024,656240
945,ece1b945069d2d02336cffbe56a99de8,https://cards.theshow.com/mlb24/ece1b945069d2d02336cffbe56a99de8-baked.webp,Scott Effross,Bronze,Yankees,NYY,68,RP,,59,30,R,R,202 lbs,"6'2""",Ohio,False,25,68,69,61,67,79,68,76,95,14,11,9,4,18,11,9,38,12,0,68,44,65,47,37,0,44,12,11,"[{'name': 'Slider', 'speed': 80, 'control': 88, 'movement': 72}, {'name': 'Sinker', 'speed': 90, 'control': 74, 'movement': 75}, {'name': 'Circle Change', 'speed': 83, 'control': 70, 'movement': 68}, {'name': '4-Seam Fastball', 'speed': 91, 'control': 75, 'movement': 95}]",68,False,2024,664123
946,5905114b2a37b2b7b0a719d55ac35cd9,https://cards.theshow.com/mlb24/5905114b2a37b2b7b0a719d55ac35cd9-baked.webp,Scott McGough,Common,Diamondbacks,ARI,56,RP,,30,34,R,R,190 lbs,"5'11""",Pennsylvania,False,26,50,61,51,39,73,73,59,74,12,8,2,4,16,13,9,34,25,0,78,55,72,48,49,0,30,9,5,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 53, 'movement': 58}, {'name': 'Slider', 'speed': 85, 'control': 60, 'movement': 52}, {'name': 'Splitter', 'speed': 87, 'control': 68, 'movement': 74}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 56, 'movement': 55}]",56,False,2024,543518
947,2a74ff2b85f5890a9b1caff5b89e18a2,https://cards.theshow.com/mlb24/2a74ff2b85f5890a9b1caff5b89e18a2-baked.webp,Sean Bouchard,Common,Rockies,COL,63,LF,"1B, 3B, RF",12,27,R,R,215 lbs,"6'3""",California,True,0,0,0,0,0,0,0,10,10,47,52,54,40,35,76,47,36,34,74,0,65,59,59,56,0,66,29,27,[],63,False,2024,656248
948,99693636601b7cc1c82fb90760a307fb,https://cards.theshow.com/mlb24/99693636601b7cc1c82fb90760a307fb-baked.webp,Sean Burke,Common,White Sox,CWS,60,SP,,59,24,R,R,230 lbs,"6'6""",Massachusetts,False,72,44,47,45,48,53,68,51,54,12,10,9,4,10,10,13,38,8,0,78,54,64,49,49,0,38,6,4,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 45}, {'name': 'Curveball', 'speed': 79, 'control': 49, 'movement': 54}, {'name': 'Slider', 'speed': 83, 'control': 54, 'movement': 49}, {'name': 'Changeup', 'speed': 79, 'control': 49, 'movement': 49}]",60,False,2024,680732
949,fe667cc638187e2a2ed9661c0b94f457,https://cards.theshow.com/mlb24/fe667cc638187e2a2ed9661c0b94f457-baked.webp,Sean Guenther,Common,Tigers,DET,54,RP,,73,28,L,L,194 lbs,"5'11""",Georgia,False,32,45,43,42,59,52,68,51,88,9,12,2,6,3,4,8,37,8,0,78,44,68,49,50,0,39,7,6,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 45, 'movement': 61}, {'name': 'Slider', 'speed': 83, 'control': 60, 'movement': 88}, {'name': 'Curveball', 'speed': 79, 'control': 50, 'movement': 53}, {'name': 'Changeup', 'speed': 80, 'control': 49, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 54, 'movement': 53}]",54,False,2024,674944
950,2eb753bc4309feb447bf83702dc4d8a1,https://cards.theshow.com/mlb24/2eb753bc4309feb447bf83702dc4d8a1-baked.webp,Sean Hjelle,Bronze,Giants,SF,74,RP,,64,26,R,R,228 lbs,"6'11""",Minnesota,False,31,63,62,57,92,59,96,55,57,0,0,0,0,0,0,0,40,10,0,75,45,65,50,45,0,40,25,0,"[{'name': 'Sinker', 'speed': 95, 'control': 59, 'movement': 57}, {'name': 'Knuckle-curve', 'speed': 85, 'control': 49, 'movement': 54}, {'name': 'Cutter', 'speed': 93, 'control': 57, 'movement': 54}]",74,False,2024,663546
951,531a377c94fa56202dbb7fd47ae217f5,https://cards.theshow.com/mlb24/531a377c94fa56202dbb7fd47ae217f5-baked.webp,Sean Manaea,Gold,Mets,NYM,84,SP,,59,32,R,L,245 lbs,"6'5""",Indiana,False,86,77,91,69,65,75,83,66,99,4,9,0,0,7,5,4,65,4,0,75,50,59,48,48,0,22,0,7,"[{'name': 'Sinker', 'speed': 93, 'control': 58, 'movement': 88}, {'name': 'Slurve', 'speed': 78, 'control': 72, 'movement': 60}, {'name': 'Circle Change', 'speed': 86, 'control': 74, 'movement': 72}, {'name': 'Cutter', 'speed': 89, 'control': 43, 'movement': 62}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 83, 'movement': 99}]",84,False,2024,640455
952,b2117d30b18a0d9b5bc6427036c30758,https://cards.theshow.com/mlb24/b2117d30b18a0d9b5bc6427036c30758-baked.webp,Sean Reynolds,Common,Padres,SD,59,RP,,25,25,L,R,250 lbs,"6'8""",California,False,26,48,56,60,43,53,77,56,56,4,7,2,6,4,6,5,33,4,0,81,54,66,45,49,0,38,6,3,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 57, 'movement': 56}, {'name': 'Slider', 'speed': 85, 'control': 56, 'movement': 52}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 56, 'movement': 52}]",59,False,2024,669308
953,91658b10c5e1e1ef80902efc81bbaea0,https://cards.theshow.com/mlb24/91658b10c5e1e1ef80902efc81bbaea0-baked.webp,Seiya Suzuki,Silver,Cubs,CHC,79,RF,"LF, CF",27,29,R,R,182 lbs,"5'11""",Honduras,True,0,0,0,0,0,0,0,10,10,74,82,62,66,47,74,65,35,25,88,0,67,84,60,72,0,74,18,32,[],79,False,2024,673548
954,bbd318427404a9653b8760a576a50c26,https://cards.theshow.com/mlb24/bbd318427404a9653b8760a576a50c26-baked.webp,Sem Robberse,Common,Cardinals,STL,63,SP,,61,22,R,R,195 lbs,"6'1""",Italy,False,72,49,52,54,46,50,59,49,55,0,0,0,0,0,0,0,28,8,0,75,45,49,44,37,0,34,0,0,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 56, 'movement': 43}, {'name': '2-Seam Fastball', 'speed': 89, 'control': 56, 'movement': 42}, {'name': 'Curveball', 'speed': 76, 'control': 47, 'movement': 55}, {'name': 'Changeup', 'speed': 84, 'control': 38, 'movement': 34}]",63,False,2024,691828
955,3dc09677e0fdb539a31d497c4fb25f20,https://cards.theshow.com/mlb24/3dc09677e0fdb539a31d497c4fb25f20-baked.webp,Seranthony Domínguez,Silver,Orioles,BAL,77,RP,,56,29,R,R,225 lbs,"6'1""",At Sea,False,25,100,79,69,66,45,99,62,70,0,0,0,0,1,4,0,62,1,0,67,34,72,47,35,0,30,0,13,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 63, 'movement': 65}, {'name': 'Slider', 'speed': 89, 'control': 66, 'movement': 68}, {'name': 'Sinker', 'speed': 95, 'control': 66, 'movement': 61}, {'name': 'Circle Change', 'speed': 88, 'control': 56, 'movement': 70}]",77,False,2024,622554
956,c73cac36b363f3c63a9aa7ec9d9d86c5,https://cards.theshow.com/mlb24/c73cac36b363f3c63a9aa7ec9d9d86c5-baked.webp,Seth Brown,Bronze,Athletics,OAK,70,LF,"1B, CF, RF",15,31,L,L,223 lbs,"6'1""",Oregon,True,0,0,0,0,0,0,0,10,10,56,51,51,60,48,50,67,35,25,92,0,70,56,63,62,0,54,30,12,[],70,False,2024,664913
957,15c41548759b80374bb84cce880ea663,https://cards.theshow.com/mlb24/15c41548759b80374bb84cce880ea663-baked.webp,Seth Halvorsen,Common,Rockies,COL,60,RP,,54,24,R,R,225 lbs,"6'2""",Illinois,False,26,55,57,61,34,45,97,52,57,4,3,8,4,7,9,5,31,7,0,76,59,62,64,59,0,31,6,5,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 56, 'movement': 54}, {'name': 'Slider', 'speed': 84, 'control': 49, 'movement': 47}, {'name': 'Sinker', 'speed': 95, 'control': 52, 'movement': 57}]",60,False,2024,678020
958,a78e3902a26eb61508c70e354c5c4a53,https://cards.theshow.com/mlb24/a78e3902a26eb61508c70e354c5c4a53-baked.webp,Seth Johnson,Bronze,Phillies,PHI,65,SP,,51,25,R,R,205 lbs,"6'1""",North Carolina,False,74,55,55,57,43,47,68,56,60,8,9,4,7,10,8,7,33,15,0,78,31,38,37,35,0,25,6,5,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 58, 'movement': 60}, {'name': 'Curveball', 'speed': 77, 'control': 56, 'movement': 54}, {'name': 'Changeup', 'speed': 83, 'control': 56, 'movement': 50}, {'name': '2-Seam Fastball', 'speed': 89, 'control': 57, 'movement': 47}]",65,False,2024,686751
959,e8d3c37a2754d2cebeb7aea5eabec6aa,https://cards.theshow.com/mlb24/e8d3c37a2754d2cebeb7aea5eabec6aa-baked.webp,Seth Lugo,Gold,Royals,KC,81,SP,,67,34,R,R,225 lbs,"6'4""",Louisiana,False,90,86,76,54,79,76,82,70,99,6,6,11,11,17,12,6,82,18,0,77,48,58,60,38,0,25,0,5,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 81, 'movement': 74}, {'name': 'Sweeping Curve', 'speed': 80, 'control': 56, 'movement': 99}, {'name': 'Sinker', 'speed': 92, 'control': 92, 'movement': 65}, {'name': 'Slider', 'speed': 86, 'control': 64, 'movement': 64}, {'name': 'Slurve', 'speed': 79, 'control': 59, 'movement': 64}]",81,False,2024,607625
960,064293da1a7bce84f85792ad2f7b9e5c,https://cards.theshow.com/mlb24/064293da1a7bce84f85792ad2f7b9e5c-baked.webp,Shane Baz,Bronze,Rays,TB,74,SP,,11,24,R,R,190 lbs,"6'2""",Texas,False,82,56,74,58,53,65,83,68,90,14,11,20,16,10,15,12,36,11,0,68,47,47,33,41,0,41,8,1,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 81, 'movement': 81}, {'name': 'Slider', 'speed': 88, 'control': 76, 'movement': 53}, {'name': 'Knuckle-curve', 'speed': 82, 'control': 62, 'movement': 90}, {'name': 'Circle Change', 'speed': 88, 'control': 55, 'movement': 77}]",74,False,2024,669358
961,a4f554eb2c0934e7fde2511e8c1573ba,https://cards.theshow.com/mlb24/a4f554eb2c0934e7fde2511e8c1573ba-baked.webp,Shane Bieber,Gold,Guardians,CLE,80,SP,,57,28,R,R,200 lbs,"6'3""",California,False,89,79,72,61,79,71,59,70,85,0,0,0,0,0,5,0,60,4,0,85,51,55,54,44,0,42,0,12,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 84, 'movement': 84}, {'name': 'Cutter', 'speed': 86, 'control': 64, 'movement': 71}, {'name': 'Slider', 'speed': 85, 'control': 80, 'movement': 70}, {'name': 'Knuckle-curve', 'speed': 82, 'control': 65, 'movement': 85}, {'name': 'Circle Change', 'speed': 87, 'control': 60, 'movement': 62}]",80,False,2024,669456
962,147aabaf03fd52d5bfe02df5834af329,https://cards.theshow.com/mlb24/147aabaf03fd52d5bfe02df5834af329-baked.webp,Shane McClanahan,Gold,Rays,TB,83,SP,,18,26,L,L,200 lbs,"6'1""",Florida,False,80,80,78,72,71,64,87,76,92,0,0,0,0,2,0,0,30,25,0,75,50,65,55,40,0,45,0,0,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 76, 'movement': 92}, {'name': 'Circle Change', 'speed': 88, 'control': 87, 'movement': 80}, {'name': 'Curveball', 'speed': 82, 'control': 81, 'movement': 76}, {'name': 'Slider', 'speed': 89, 'control': 62, 'movement': 64}]",83,False,2024,663556
