uuid,type,img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable
f7cbb41e218d3b1ddaaf933cc230a19d,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlJXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c766ab3c1cc8a20b473ff4ab6f3c16e552d8cade/222ad4a5e31de898e57906901c91e46f..png,Aaron Loup,Bronze,Mets,NYM,72,Live,,2017,RP,,32,33,L,L,210 lbs,"5'11""",Louisiana,False,24,54,70,68,75,91,79,57,88,0,0,0,0,2,0,0,64,0,0,73,51,53,46,16,0,13,0,0,,,"[{'name': 'Sinker', 'speed': 92, 'control': 89, 'movement': 88}, {'name': 'Cutter', 'speed': 85, 'control': 39, 'movement': 64}, {'name': 'Curveball', 'speed': 78, 'control': 62, 'movement': 74}, {'name': 'Changeup', 'speed': 81, 'control': 39, 'movement': 84}]","[{'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak5kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b7a2c5c1dc06e4afd99f4b098fa9471814490c0b/GPerk_Grounded.jpg'}, {'name': 'Sinkerballer', 'description': 'Throws an extremely effective sinking fastball', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3hkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4e87cc901d359f6c109b27d61ff7f65035f73b29/GPerk_Sinkerballer.jpg'}]",True
72cd5befa49bb037eaccaaf9a6192cd7,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnRtIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--be961d855478d7c2124e7e824228667b43d55d25/69692a67cda7f8c2b8ede4d910c60120.jpg,Aaron Nola,Gold,Phillies,PHI,83,Live,,2017,SP,,27,27,R,R,200 lbs,"6'2""",Louisiana,False,86,57,72,73,83,62,76,61,97,0,0,0,0,0,45,0,70,25,0,77,66,62,68,48,0,25,0,0,,,"[{'name': 'Changeup', 'speed': 85, 'control': 69, 'movement': 68}, {'name': 'Knuckle-curve', 'speed': 79, 'control': 60, 'movement': 85}, {'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 97}, {'name': 'Sinker', 'speed': 92, 'control': 61, 'movement': 92}]","[{'name': 'Control Artist', 'description': 'Excels at limiting walks', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84917b3dc20b88e06e6bdb8dee339f75a6963617/GPerk_ControlArtist.jpg'}, {'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2c68365b171a3ce00f9f3946319267ce54f32ed5/GPerk_Homebody.jpg'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXBkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--88f11fa7805448bf3c62f037d12336dedd38f54d/GPerk_NightPlayer.jpg'}]",True
cacee9a8b1df96c354216d0e4e16014a,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajVPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5c0debfa84c7182954b84fa64d02dbdd0ec65ad5/0d9de16de82cb7bf263f6ff28f0388a2..png,Abraham Toro,Silver,Mariners,SEA,78,Live,,2017,2B,"1B, 3B",13,24,S,R,206 lbs,"6'0""",Canada,True,0,0,0,0,0,0,0,10,10,60,54,35,75,83,61,70,27,21,78,0,74,79,76,55,0,66,24,18,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,[],[],True
9f6c077a408bac3edc58b85effd90c45,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTVWIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--83a39cfdcacdf31434cdca4ea4aa51e23c2078b2/e899f0f1dbbac589ce013eb5fd4a89ac..png,Adalberto Mondesi,Silver,Royals,KC,78,Live,,2017,3B,"2B, SS",27,25,S,R,200 lbs,"6'1""",California,True,0,0,0,0,0,0,0,10,10,67,55,62,48,48,36,61,83,50,62,0,85,81,74,85,0,95,99,95,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a01322789652b43c56600bda21e09dd580d65311/shield-diamond.png,[],"[{'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--09374886076596c862176a896bd862979a91f5b7/GPerk_Speedster.jpg'}, {'name': 'Thief', 'description': 'Excels at stealing bases', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTlkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95bfe6235706dfb78e24f347bd339912fa4b4efd/GPerk_Thief.jpg'}, {'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2c68365b171a3ce00f9f3946319267ce54f32ed5/GPerk_Homebody.jpg'}]",True
642d5e6a547f92f86e531984aac1aa95,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4e544cc305548120f65c8616bb585a4f2e281902/6e8e47d5a14f2c82b34abcaf307b4ac7..png,Adam Cimber,Bronze,Blue Jays,TOR,65,Live,,2017,CP,,90,30,R,R,195 lbs,"6'3""",Oregon,False,26,45,81,46,75,86,38,76,66,0,0,0,0,0,0,0,62,2,0,84,50,55,50,38,0,39,0,8,,,"[{'name': 'Sinker', 'speed': 86, 'control': 90, 'movement': 63}, {'name': 'Slider', 'speed': 77, 'control': 45, 'movement': 65}, {'name': '4-Seam Fastball', 'speed': 86, 'control': 95, 'movement': 66}]","[{'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak5kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b7a2c5c1dc06e4afd99f4b098fa9471814490c0b/GPerk_Grounded.jpg'}]",True
085e0bffd51efe0e0b96e5f50a18a300,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUZVIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--55098fd34492f023f157cb34a52c2a4f30d737b0/01ecb56ff50f5c1ce184b0318503ae36..png,Adam Conley,Common,Rays,TB,61,Live,,2017,RP,,55,29,L,L,209 lbs,"6'3""",Washington,False,32,54,53,56,53,52,78,62,61,1,2,0,0,0,10,1,88,12,0,74,54,55,58,52,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 78, 'movement': 42}, {'name': 'Changeup', 'speed': 84, 'control': 64, 'movement': 30}, {'name': 'Slider', 'speed': 86, 'control': 28, 'movement': 61}, {'name': 'Curveball', 'speed': 83, 'control': 78, 'movement': 34}]",[],True
7f5c8cbd9c1a9f0fbbb793d440dfd8e3,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamhxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--62c1eca3a2ca4be48dd1f332b4f5c64f46e78e24/47e9b122eff92541e595684286759f0c.jpg,Adam Duvall,Gold,Braves,ATL,84,Live,,2017,LF,"1B, 3B, CF, RF",14,32,R,R,215 lbs,"6'1""",Kentucky,True,0,0,0,0,0,0,0,10,10,32,59,85,107,45,49,104,35,25,84,0,80,77,62,85,0,66,10,29,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--307f7fd7c963baa601bfeb379eea9bf5d7a6f72c/shield-gold.png,[],"[{'name': 'Bomber', 'description': 'Excels at hitting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2hkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--85485ab056d57a1729d0f59cbc9faf02bada5a82/GPerk_Bomber.jpg'}, {'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajFkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6330ce8d4f8c1885a61f55503012e860584d8783/GPerk_FirstPitchHitter.jpg'}, {'name': 'Rally Monkey', 'description': 'Performs better when team is behind', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2828e2a92267de6959c733be48ea24fa88f6a932/GPerk_RallyMonkey.jpg'}, {'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGRvIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7efc3648e46050ff4e3f982146f3891f605d1d4c/GPerk_PinchHitter.jpeg'}]",True
ada012db4884546fde5a0efea090d690,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckJGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--223accb75c10b47806455d3ef0ea6c29ccd17240/7137103b8af7e0552306fbf05adfbb19..png,Adam Engel,Gold,White Sox,CWS,82,Live,,2017,CF,"LF, RF",15,29,R,R,215 lbs,"6'2""",Ohio,True,0,0,0,0,0,0,0,10,10,49,65,53,60,62,55,57,99,68,87,0,92,69,80,92,0,99,45,54,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a01322789652b43c56600bda21e09dd580d65311/shield-diamond.png,[],"[{'name': 'Buntmaster', 'description': 'Excels at sacrifice bunting and drag bunting', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bb45b667dafea826c69b2d8333d84d3a2944e8d2/GPerk_Buntmaster.jpg'}, {'name': 'Softhands', 'description': 'Excels at fielding the ball cleanly', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b49b6dbe1a0afe0dc56092b1dc8a8793de251e08/GPerk_Softhands.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanBkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f78b972eaa6881a721b2e244fa04ccfcc2c0854/GPerk_Sniper.jpg'}, {'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--09374886076596c862176a896bd862979a91f5b7/GPerk_Speedster.jpg'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9a1dd3669459f0bd20075fc1fa5c95cbe0b85f5/GPerk_BreakingBallHitter.jpg'}]",True
478b338a545d848728287d2cd417b560,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0pwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--309cf37850da2572d2143375e141eb1359d9d019/4a7c834a85ee35b83014ee4706a78321.jpg,Adam Frazier,Gold,Padres,SD,80,Live,,2017,2B,"3B, SS, LF, CF, RF",12,29,L,R,185 lbs,"5'10""",Georgia,True,0,0,0,0,0,0,0,10,10,73,93,43,30,93,56,65,45,34,93,0,88,69,92,93,0,51,14,40,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b0b3720e4f3e655ca052374dfd4316af5051b72c/shield-silver.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a01322789652b43c56600bda21e09dd580d65311/shield-diamond.png,[],"[{'name': '20 Vision', 'description': 'Rarely misses the ball when swinging', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa05kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--20333d112e6474fbd448408098ad60b865c467b6/GPerk_20Vision.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanBkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f78b972eaa6881a721b2e244fa04ccfcc2c0854/GPerk_Sniper.jpg'}]",True
b7e5a3dcc20d1a6c571e3bab6a577375,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkZIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9dbc01e7bec1076a20aa0e56f50211f9603ea247/2a4cacee77cd8eaf3531ca639192ad71..png,Adam Haseley,Bronze,Phillies,PHI,72,Live,,2017,CF,"LF, RF",40,24,L,L,190 lbs,"6'1""",Florida,True,0,0,0,0,0,0,0,10,10,65,74,34,45,68,49,84,48,25,78,0,72,56,73,76,0,46,7,38,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],[],True
6fd8a9e989f62bd98e7d20c2f81b1519,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e8ddb5e5e1787443bffb8b5149b9141b60f1b0ec/d0f22b497e17f831fa093c14ac9a1d8c..png,Adam Kolarek,Bronze,Athletics,OAK,65,Live,,2017,RP,,21,32,L,L,215 lbs,"6'3""",Maryland,False,22,63,70,43,77,77,60,63,92,0,0,0,0,2,0,0,64,0,0,99,50,55,49,46,0,25,0,8,,,"[{'name': 'Sinker', 'speed': 89, 'control': 83, 'movement': 69}, {'name': '4-Seam Fastball', 'speed': 91, 'control': 70, 'movement': 92}, {'name': 'Changeup', 'speed': 81, 'control': 50, 'movement': 79}, {'name': 'Slider', 'speed': 78, 'control': 50, 'movement': 54}]","[{'name': 'Unbreakable', 'description': 'Avoids injuries and recovers energy at a high rate', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb72cfc006c2eac3e4c1780240147153c43dd4b3/GPerk_Unbreakable.jpg'}]",True
99fc32e3c05e03597a692c4fd9a9d162,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3BKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0477a885e0bb36a87ee893f3a514d5558d37b95b/895163e7b8c3ce9b57035c565491b95f..png,Adam Morgan,Bronze,Cubs,CHC,68,Live,,2017,RP,,47,31,L,L,200 lbs,"6'1""",Florida,False,24,64,70,64,58,61,71,73,99,0,2,0,0,14,16,0,63,1,0,83,52,33,48,52,0,23,0,0,,,"[{'name': 'Slider', 'speed': 81, 'control': 78, 'movement': 67}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 92, 'movement': 92}, {'name': 'Changeup', 'speed': 83, 'control': 60, 'movement': 72}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 72, 'movement': 99}, {'name': 'Curveball', 'speed': 77, 'control': 65, 'movement': 65}]","[{'name': 'Sinkerballer', 'description': 'Throws an extremely effective sinking fastball', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3hkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4e87cc901d359f6c109b27d61ff7f65035f73b29/GPerk_Sinkerballer.jpg'}]",True
10295c3028a55d58e22ef9b29c00071a,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2xYIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94f813c0e5c897c395fbdc8dcfa77931a060f78b/c9c7e507ccb55691702090a37bae92c9..png,Adam Ottavino,Bronze,Red Sox,BOS,71,Live,,2017,RP,,0,35,S,R,246 lbs,"6'5""",New York,False,24,67,82,74,43,76,88,42,99,0,0,0,0,1,6,0,64,0,0,90,50,49,31,46,0,4,0,0,,,"[{'name': 'Slider', 'speed': 81, 'control': 50, 'movement': 99}, {'name': 'Sinker', 'speed': 93, 'control': 50, 'movement': 81}, {'name': 'Cutter', 'speed': 87, 'control': 35, 'movement': 81}, {'name': 'Changeup', 'speed': 87, 'control': 35, 'movement': 78}]",[],True
e14122cd6a12903e0fed829048b1769e,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbXBJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bd420cac26a29b0d1abe1127e03f44eafc88a912/e4d53c0d76dbdad8028dac248c163f52..png,Adam Wainwright,Gold,Cardinals,STL,81,Live,,2017,SP,,50,39,R,R,230 lbs,"6'7""",Georgia,False,91,91,83,56,76,63,63,57,96,28,39,30,43,39,25,45,96,25,0,59,77,74,78,34,0,20,0,0,,,"[{'name': 'Curveball', 'speed': 73, 'control': 83, 'movement': 96}, {'name': 'Sinker', 'speed': 90, 'control': 59, 'movement': 65}, {'name': 'Cutter', 'speed': 85, 'control': 61, 'movement': 91}, {'name': '4-Seam Fastball', 'speed': 89, 'control': 48, 'movement': 46}, {'name': 'Changeup', 'speed': 82, 'control': 35, 'movement': 75}]","[{'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}, {'name': 'Knee Buckler', 'description': 'Throws an extremely effective breaking pitch', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1JkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7770ad794db53152f5ca4558a156896f3afd2db6/GPerk_KneeBuckler.jpg'}, {'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5207a00eb2066a25dc8f8aa67b3b468bcffeb567/GPerk_Stopper.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95f1421345113af1280c8ad91e0bdeab51d53aba/GPerk_DayPlayer.jpg'}]",True
