,uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,season,mlb_id
895,68ab77f46892475f211429b90c4fb8db,https://cards.theshow.com/mlb23/68ab77f46892475f211429b90c4fb8db-baked.webp,Reid Detmers,Bronze,Angels,LAA,73,SP,,48,23,L,L,210 lbs,"6'2""",Illinois,False,77,45,61,67,56,61,83,67,84,0,0,0,0,0,17,0,25,0,0,75,35,65,41,40,0,35,0,0,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 74, 'movement': 82}, {'name': 'Slider', 'speed': 86, 'control': 81, 'movement': 81}, {'name': 'Sweeping Curve', 'speed': 73, 'control': 79, 'movement': 84}, {'name': 'Circle Change', 'speed': 84, 'control': 52, 'movement': 61}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 52, 'movement': 67}]",73,False,2023,672282
896,442e403a41f8f4dd2a9e89e3fec6efb4,https://cards.theshow.com/mlb23/442e403a41f8f4dd2a9e89e3fec6efb4-baked.webp,Rene Pinto,Bronze,Rays,TB,69,C,,50,26,R,R,195 lbs,"5'10""",Venezuela,True,0,0,0,0,0,0,0,10,10,63,54,42,56,43,38,67,27,25,65,0,67,73,40,67,73,48,14,6,[],69,False,2023,650907
897,ad51c2da96522b43ff838bca1f6cdc57,https://cards.theshow.com/mlb23/ad51c2da96522b43ff838bca1f6cdc57-baked.webp,Reynaldo Lopez,Bronze,Guardians,CLE,73,RP,,40,29,R,R,225 lbs,"6'1""",Dominican Republic,False,27,78,86,78,42,63,89,68,77,0,0,0,0,1,1,0,62,2,0,76,47,72,48,40,0,25,0,2,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 80, 'movement': 77}, {'name': 'Slider', 'speed': 87, 'control': 71, 'movement': 72}, {'name': 'Curveball', 'speed': 80, 'control': 52, 'movement': 66}, {'name': 'Circle Change', 'speed': 86, 'control': 69, 'movement': 52}]",73,False,2023,625643
898,28ed66f91b599fe20abb890d7133ca56,https://cards.theshow.com/mlb23/28ed66f91b599fe20abb890d7133ca56-baked.webp,Rhys Hoskins,Silver,Phillies,PHI,79,1B,LF,17,30,R,R,245 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,78,54,88,78,54,80,63,35,25,95,0,60,35,68,66,0,31,8,16,[],79,False,2023,656555
899,643e9a11b4ce93aa3355b0be0d64e073,https://cards.theshow.com/mlb23/643e9a11b4ce93aa3355b0be0d64e073-baked.webp,Rich Hill,Common,Padres,SD,63,RP,,41,43,L,L,220 lbs,"6'5""",Massachusetts,False,81,51,59,59,61,65,44,63,99,0,2,0,0,18,14,0,72,35,0,45,42,67,56,25,0,8,0,0,"[{'name': '4-Seam Fastball', 'speed': 88, 'control': 69, 'movement': 75}, {'name': 'Sweeping Curve', 'speed': 71, 'control': 69, 'movement': 99}, {'name': 'Cutter', 'speed': 84, 'control': 70, 'movement': 94}, {'name': 'Slurve', 'speed': 72, 'control': 59, 'movement': 72}, {'name': 'Circle Change', 'speed': 83, 'control': 50, 'movement': 75}]",63,False,2023,448179
900,a162c68005fdf2dd54709a161869ea0c,https://cards.theshow.com/mlb23/a162c68005fdf2dd54709a161869ea0c-baked.webp,Richard Bleier,Common,Cubs,CHC,64,RP,,56,35,L,L,234 lbs,"6'3""",Florida,False,26,62,48,44,91,81,65,76,99,0,0,0,0,2,0,0,64,0,0,68,54,45,48,34,0,25,0,7,"[{'name': 'Sinker', 'speed': 90, 'control': 93, 'movement': 99}, {'name': 'Cutter', 'speed': 87, 'control': 71, 'movement': 56}, {'name': 'Slider', 'speed': 78, 'control': 84, 'movement': 81}, {'name': 'Circle Change', 'speed': 83, 'control': 54, 'movement': 93}, {'name': '4-Seam Fastball', 'speed': 91, 'control': 78, 'movement': 68}]",64,False,2023,542947
901,28bf979da24f92b2c5bb7af2c8c598d1,https://cards.theshow.com/mlb23/28bf979da24f92b2c5bb7af2c8c598d1-baked.webp,Richie Palacios,Silver,Cardinals,STL,75,2B,"LF, CF, RF",67,25,L,R,180 lbs,"5'10""",New York,True,0,0,0,0,0,0,0,10,10,67,52,52,54,76,44,73,46,42,68,0,65,70,66,67,0,64,46,42,[],75,False,2023,680700
902,b47290880f7f19c57e24e76f9acb5f13,https://cards.theshow.com/mlb23/b47290880f7f19c57e24e76f9acb5f13-baked.webp,Riley Adams,Bronze,Nationals,WAS,68,C,,15,26,R,R,260 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,78,48,65,53,42,54,63,49,34,76,0,40,87,35,40,71,44,0,7,[],68,False,2023,656180
903,828826297d7ea460155685a47ad70b4f,https://cards.theshow.com/mlb23/828826297d7ea460155685a47ad70b4f-baked.webp,Riley Greene,Bronze,Tigers,DET,74,CF,"LF, RF",31,22,L,L,200 lbs,"6'3""",Florida,True,0,0,0,0,0,0,0,10,10,80,85,25,61,49,61,76,35,31,84,0,68,71,48,71,0,71,2,24,[],74,False,2023,682985
904,accedfee1ec7fe2a1c54c1404863e647,https://cards.theshow.com/mlb23/accedfee1ec7fe2a1c54c1404863e647-baked.webp,Roansy Contreras,Bronze,Pirates,PIT,68,SP,,59,23,R,R,205 lbs,"6'1""",Dominican Republic,False,78,70,61,52,49,63,81,46,82,0,0,0,0,2,0,0,38,11,0,88,46,55,48,35,0,28,0,7,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 56, 'movement': 78}, {'name': 'Slider', 'speed': 84, 'control': 46, 'movement': 82}, {'name': 'Curveball', 'speed': 79, 'control': 38, 'movement': 80}, {'name': 'Circle Change', 'speed': 88, 'control': 46, 'movement': 65}]",68,False,2023,672710
905,699b456626c45550ca121c20d03da483,https://cards.theshow.com/mlb23/699b456626c45550ca121c20d03da483-baked.webp,Rob Refsnyder,Bronze,Red Sox,BOS,67,2B,"1B, LF, CF, RF",30,32,R,R,203 lbs,"6'0""",South Korea,True,0,0,0,0,0,0,0,10,10,102,44,52,40,55,86,61,46,27,76,0,49,84,51,53,0,51,4,10,[],67,False,2023,608701
906,3830cfca4f44f313f1e732d95e826c4e,https://cards.theshow.com/mlb23/3830cfca4f44f313f1e732d95e826c4e-baked.webp,Robbie Grossman,Bronze,Rangers,TEX,72,RF,"LF, CF",4,33,S,L,209 lbs,"6'0""",California,True,0,0,0,0,0,0,0,10,10,90,46,65,46,55,90,60,39,31,79,0,70,67,40,64,0,64,40,70,[],72,False,2023,543257
907,8210ada0dd78f09fa6f32f9f69c842b5,https://cards.theshow.com/mlb23/8210ada0dd78f09fa6f32f9f69c842b5-baked.webp,Robbie Ray,Gold,Mariners,SEA,81,SP,,38,31,L,L,225 lbs,"6'2""",Tennessee,False,88,85,71,70,64,49,88,63,76,12,12,10,10,6,18,12,83,35,0,71,50,38,47,30,0,25,0,0,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 83, 'movement': 76}, {'name': 'Slider', 'speed': 87, 'control': 80, 'movement': 48}, {'name': 'Sinker', 'speed': 93, 'control': 65, 'movement': 67}, {'name': 'Knuckle-curve', 'speed': 80, 'control': 47, 'movement': 47}, {'name': 'Circle Change', 'speed': 87, 'control': 44, 'movement': 46}]",81,False,2023,592662
908,7f1019eb009c378fa88fda7791ef14c6,https://cards.theshow.com/mlb23/7f1019eb009c378fa88fda7791ef14c6-baked.webp,Robert Garcia,Common,Nationals,WAS,50,CP,,61,26,R,L,225 lbs,"6'4""",California,False,26,53,51,38,36,50,71,52,56,6,3,4,2,4,6,5,39,7,0,81,46,45,49,50,0,39,5,3,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 59, 'movement': 56}, {'name': 'Slider', 'speed': 82, 'control': 52, 'movement': 49}, {'name': 'Changeup', 'speed': 78, 'control': 50, 'movement': 49}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 50, 'movement': 49}]",50,False,2023,676395
909,a5f988d7207d0369ff9f28af166bf036,https://cards.theshow.com/mlb23/a5f988d7207d0369ff9f28af166bf036-baked.webp,Robert Stephenson,Silver,Rays,TB,75,RP,,26,30,R,R,205 lbs,"6'3""",California,False,26,68,77,79,60,50,88,69,93,0,0,0,0,1,7,0,65,11,0,72,53,59,48,53,0,25,0,4,"[{'name': 'Slider', 'speed': 84, 'control': 73, 'movement': 88}, {'name': '4-Seam Fastball', 'speed': 97, 'control': 66, 'movement': 93}, {'name': 'Curveball', 'speed': 78, 'control': 68, 'movement': 78}]",75,False,2023,596112
910,e73afc854fe4c135d37e6438b46c1423,https://cards.theshow.com/mlb23/e73afc854fe4c135d37e6438b46c1423-baked.webp,Robert Suarez,Silver,Padres,SD,77,RP,,75,32,R,R,210 lbs,"6'2""",Venezuela,False,26,89,100,65,53,60,99,64,76,15,12,8,4,10,11,9,40,7,0,79,46,74,52,46,0,42,9,7,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 60, 'movement': 70}, {'name': '2-Seam Fastball', 'speed': 97, 'control': 81, 'movement': 61}, {'name': 'Circle Change', 'speed': 88, 'control': 59, 'movement': 76}, {'name': 'Cutter', 'speed': 94, 'control': 58, 'movement': 69}, {'name': '12-6 Curve', 'speed': 81, 'control': 64, 'movement': 59}]",77,False,2023,663158
911,120550751e6ee8a5d832a15bd7a90a69,https://cards.theshow.com/mlb23/120550751e6ee8a5d832a15bd7a90a69-baked.webp,Rodolfo Castro,Bronze,Phillies,PHI,71,SS,"2B, 3B",29,23,S,R,205 lbs,"6'0""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,78,42,91,52,53,67,48,35,25,70,0,54,77,61,52,0,55,10,24,[],71,False,2023,666801
912,51e5bf4a5556695436563b02f147e2aa,https://cards.theshow.com/mlb23/51e5bf4a5556695436563b02f147e2aa-baked.webp,Ron Marinaccio,Bronze,Yankees,NYY,67,RP,,97,27,R,R,205 lbs,"6'2""",New Jersey,False,26,85,72,75,33,72,76,64,95,0,0,0,0,2,0,0,36,8,0,75,35,54,36,41,0,38,0,6,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 70, 'movement': 93}, {'name': 'Circle Change', 'speed': 84, 'control': 73, 'movement': 95}, {'name': 'Slider', 'speed': 80, 'control': 49, 'movement': 79}]",67,False,2023,676760
913,37f01ff25265859cf6a42ee30fbf321f,https://cards.theshow.com/mlb23/37f01ff25265859cf6a42ee30fbf321f-baked.webp,Ronald Acuna Jr.,Diamond,Braves,ATL,97,RF,"LF, CF",13,25,R,R,205 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,100,110,86,87,91,79,94,35,26,98,0,63,99,88,58,0,80,99,99,[],97,False,2023,660670
914,03f1c2a49f73ee5237758fbf01923d12,https://cards.theshow.com/mlb23/03f1c2a49f73ee5237758fbf01923d12-baked.webp,Ronel Blanco,Common,Astros,HOU,62,RP,,56,29,R,R,180 lbs,"6'0""",Dominican Republic,False,40,41,53,66,49,38,79,50,89,4,5,6,4,11,19,24,46,5,0,58,33,69,56,53,0,8,4,4,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 58, 'movement': 79}, {'name': 'Slider', 'speed': 87, 'control': 53, 'movement': 66}, {'name': 'Circle Change', 'speed': 87, 'control': 48, 'movement': 53}, {'name': 'Slurve', 'speed': 81, 'control': 42, 'movement': 89}]",62,False,2023,669854
915,ef667e76e0c96264c092d346483cd615,https://cards.theshow.com/mlb23/ef667e76e0c96264c092d346483cd615-baked.webp,Ronny Henriquez,Bronze,Twins,MIN,68,SP,,31,22,R,R,155 lbs,"5'10""",Dominican Republic,False,69,48,61,65,37,43,94,51,63,3,6,0,0,11,1,6,24,1,0,77,41,52,52,43,0,6,0,0,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 58, 'movement': 56}, {'name': 'Slider', 'speed': 86, 'control': 48, 'movement': 54}, {'name': 'Changeup', 'speed': 84, 'control': 50, 'movement': 63}, {'name': 'Cutter', 'speed': 90, 'control': 50, 'movement': 54}]",68,False,2023,678692
916,b9c7994af9dd5f0684c53371e91444a8,https://cards.theshow.com/mlb23/b9c7994af9dd5f0684c53371e91444a8-baked.webp,Ronny Mauricio,Bronze,Mets,NYM,71,SS,2B,10,21,S,R,166 lbs,"6'3""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,42,72,42,56,46,42,53,35,25,62,0,65,68,65,71,0,73,31,28,[],71,False,2023,677595
917,3e6ac9543b125076b4e570520180fd36,https://cards.theshow.com/mlb23/3e6ac9543b125076b4e570520180fd36-baked.webp,Ross Stripling,Bronze,Giants,SF,70,SP,,48,33,R,R,215 lbs,"6'1""",Pennsylvania,False,63,53,55,46,81,42,65,72,71,0,0,0,0,13,22,0,74,28,0,61,55,66,50,37,0,25,0,8,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 68, 'movement': 71}, {'name': 'Slider', 'speed': 87, 'control': 69, 'movement': 67}, {'name': 'Knuckle-curve', 'speed': 76, 'control': 62, 'movement': 64}, {'name': 'Circle Change', 'speed': 83, 'control': 79, 'movement': 65}, {'name': 'Sinker', 'speed': 90, 'control': 85, 'movement': 60}]",70,False,2023,548389
918,197a3f1c7999779193f8843ca08da296,https://cards.theshow.com/mlb23/197a3f1c7999779193f8843ca08da296-baked.webp,Rowdy Tellez,Bronze,Brewers,MIL,72,1B,,11,28,L,L,270 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,48,57,53,84,58,74,54,38,25,94,0,52,30,54,61,0,4,3,35,[],72,False,2023,642133
919,df8c8f0c14daef293798c8bbafe73ed4,https://cards.theshow.com/mlb23/df8c8f0c14daef293798c8bbafe73ed4-baked.webp,Royce Lewis,Diamond,Twins,MIN,85,SS,"2B, 3B, LF, CF, RF",23,23,R,R,200 lbs,"6'2""",California,True,0,0,0,0,0,0,0,10,10,90,88,50,100,60,43,99,30,20,79,0,57,66,55,51,0,85,60,58,[],85,False,2023,668904
920,d17892563a6984845a0e23df7841f903,https://cards.theshow.com/mlb23/d17892563a6984845a0e23df7841f903-baked.webp,Ryan Borucki,Bronze,Pirates,PIT,66,RP,,43,29,L,L,210 lbs,"6'4""",Illinois,False,40,72,68,61,40,50,99,68,96,0,0,0,0,2,0,0,60,0,0,71,50,44,49,44,0,37,0,12,"[{'name': 'Sinker', 'speed': 95, 'control': 69, 'movement': 96}, {'name': 'Slider', 'speed': 86, 'control': 79, 'movement': 71}, {'name': 'Circle Change', 'speed': 84, 'control': 58, 'movement': 65}]",66,False,2023,621366
921,73cafc0ee23187ff99c0984449c13b59,https://cards.theshow.com/mlb23/73cafc0ee23187ff99c0984449c13b59-baked.webp,Ryan Feltner,Common,Rockies,COL,61,RP,,18,26,R,R,190 lbs,"6'4""",Florida,False,74,46,54,57,45,51,89,54,81,0,0,0,0,0,0,0,25,15,0,50,35,59,30,36,0,36,0,0,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 56, 'movement': 54}, {'name': 'Slider', 'speed': 84, 'control': 58, 'movement': 58}, {'name': 'Sinker', 'speed': 93, 'control': 52, 'movement': 81}, {'name': 'Curveball', 'speed': 78, 'control': 52, 'movement': 68}, {'name': 'Circle Change', 'speed': 84, 'control': 54, 'movement': 56}]",61,False,2023,663372
922,58463b550a7e65aac67dcbc9e2f2ed24,https://cards.theshow.com/mlb23/58463b550a7e65aac67dcbc9e2f2ed24-baked.webp,Ryan Helsley,Gold,Cardinals,STL,83,CP,,56,28,R,R,230 lbs,"6'2""",Oklahoma,False,28,100,101,87,55,80,99,79,97,2,2,0,0,1,0,2,63,1,0,67,43,45,48,35,0,38,0,10,"[{'name': '4-Seam Fastball', 'speed': 99, 'control': 96, 'movement': 97}, {'name': 'Slider', 'speed': 89, 'control': 87, 'movement': 73}, {'name': '12-6 Curve', 'speed': 81, 'control': 82, 'movement': 78}, {'name': 'Circle Change', 'speed': 88, 'control': 54, 'movement': 40}]",83,False,2023,664854
923,2cf33731afa8f07d98eab7f2cdbc8a60,https://cards.theshow.com/mlb23/2cf33731afa8f07d98eab7f2cdbc8a60-baked.webp,Ryan Jeffers,Silver,Twins,MIN,77,C,,27,25,R,R,235 lbs,"6'4""",North Carolina,True,0,0,0,0,0,0,0,10,10,60,80,65,65,44,70,41,35,25,75,0,81,74,44,81,74,39,0,20,[],77,False,2023,680777
924,453f20d0233ae9781c3b2371c31d2bec,https://cards.theshow.com/mlb23/453f20d0233ae9781c3b2371c31d2bec-baked.webp,Ryan McKenna,Bronze,Orioles,BAL,70,CF,"LF, RF",26,26,R,R,195 lbs,"5'11""",Oregon,True,0,0,0,0,0,0,0,10,10,56,52,44,40,43,55,50,42,25,64,0,78,79,76,76,0,88,6,35,[],70,False,2023,663630
925,29e28ef30f25bfd512f2e5a6966ad92b,https://cards.theshow.com/mlb23/29e28ef30f25bfd512f2e5a6966ad92b-baked.webp,Ryan McMahon,Silver,Rockies,COL,76,2B,"1B, 3B",24,28,L,R,219 lbs,"6'2""",California,True,0,0,0,0,0,0,0,10,10,40,78,45,80,39,75,59,36,36,94,0,95,67,74,85,0,29,16,17,[],76,False,2023,641857
926,2fcac87be864706bdc67c7eafe94b87e,https://cards.theshow.com/mlb23/2fcac87be864706bdc67c7eafe94b87e-baked.webp,Ryan Mountcastle,Gold,Orioles,BAL,82,1B,"3B, LF",6,26,R,R,220 lbs,"6'4""",Florida,True,0,0,0,0,0,0,0,10,10,115,68,105,50,61,45,79,36,22,89,0,67,39,56,71,0,63,11,23,[],82,False,2023,663624
927,b41c00ee26a06d6912e8fe6dee76927b,https://cards.theshow.com/mlb23/b41c00ee26a06d6912e8fe6dee76927b-baked.webp,Ryan Noda,Bronze,Athletics,OAK,69,1B,"LF, RF",49,27,L,L,217 lbs,"6'3""",Illinois,True,0,0,0,0,0,0,0,10,10,56,60,67,57,25,111,50,35,25,68,0,61,66,59,63,0,75,38,37,[],69,False,2023,676116
928,0fda7cda39198664818ea8074e8810a0,https://cards.theshow.com/mlb23/0fda7cda39198664818ea8074e8810a0-baked.webp,Ryan O'Hearn,Bronze,Orioles,BAL,74,1B,"LF, RF",32,29,L,L,220 lbs,"6'3""",Texas,True,0,0,0,0,0,0,0,10,10,36,89,48,65,60,43,90,35,25,64,0,54,42,58,54,0,64,0,14,[],74,False,2023,656811
929,e75b706a226a5ea18c7be1ff1de9d642,https://cards.theshow.com/mlb23/e75b706a226a5ea18c7be1ff1de9d642-baked.webp,Ryan Pepiot,Bronze,Dodgers,LAD,74,SP,,47,25,R,R,215 lbs,"6'3""",Indiana,False,78,56,72,58,60,49,72,50,78,8,7,8,12,5,15,7,1,1,0,45,38,50,30,23,0,38,5,1,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 50, 'movement': 78}, {'name': 'Circle Change', 'speed': 87, 'control': 53, 'movement': 75}, {'name': 'Slider', 'speed': 87, 'control': 49, 'movement': 77}]",74,False,2023,686752
930,11ab569800a31f022ceff8e98a6b5c89,https://cards.theshow.com/mlb23/11ab569800a31f022ceff8e98a6b5c89-baked.webp,Ryan Pressly,Gold,Astros,HOU,81,CP,,55,34,R,R,206 lbs,"6'2""",Texas,False,25,95,85,77,85,64,76,83,99,0,0,0,0,2,0,0,64,0,0,62,49,59,44,39,0,24,0,0,"[{'name': 'Slider', 'speed': 90, 'control': 90, 'movement': 78}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 88, 'movement': 77}, {'name': 'Slurve', 'speed': 81, 'control': 85, 'movement': 99}, {'name': 'Circle Change', 'speed': 88, 'control': 72, 'movement': 74}]",81,False,2023,519151
931,3bcf7928cc38ccb59afc5c87ff167157,https://cards.theshow.com/mlb23/3bcf7928cc38ccb59afc5c87ff167157-baked.webp,Ryan Weathers,Common,Marlins,MIA,64,RP,,60,23,R,L,230 lbs,"6'1""",Tennessee,False,58,55,62,47,65,46,83,60,86,6,2,13,5,20,11,3,40,8,0,77,46,55,49,50,0,29,18,11,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 61, 'movement': 86}, {'name': 'Slider', 'speed': 82, 'control': 70, 'movement': 54}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 62, 'movement': 60}, {'name': 'Circle Change', 'speed': 83, 'control': 48, 'movement': 42}]",64,False,2023,677960
932,3d5aee0c1323e00d005e25940b65bf00,https://cards.theshow.com/mlb23/3d5aee0c1323e00d005e25940b65bf00-baked.webp,Ryne Nelson,Bronze,Diamondbacks,ARI,70,SP,,19,25,R,R,184 lbs,"6'3""",Nevada,False,75,55,55,52,65,55,77,47,88,19,15,8,5,11,13,7,55,15,0,72,45,83,35,54,0,41,12,2,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 49, 'movement': 88}, {'name': '12-6 Curve', 'speed': 77, 'control': 47, 'movement': 70}, {'name': 'Slider', 'speed': 83, 'control': 44, 'movement': 83}, {'name': 'Circle Change', 'speed': 82, 'control': 48, 'movement': 63}]",70,False,2023,669194
933,1af939a4e94043bd8c02a1f6ac7d1043,https://cards.theshow.com/mlb23/1af939a4e94043bd8c02a1f6ac7d1043-baked.webp,Ryne Stanek,Bronze,Astros,HOU,68,RP,,45,31,R,R,226 lbs,"6'4""",Missouri,False,27,75,87,72,23,71,95,90,99,0,0,0,0,2,0,0,64,0,0,73,54,88,52,42,0,25,0,1,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 99, 'movement': 88}, {'name': 'Splitter', 'speed': 89, 'control': 87, 'movement': 76}, {'name': 'Slider', 'speed': 87, 'control': 84, 'movement': 99}]",68,False,2023,592773
934,422973562b7a68feba8d6d8ca5ef9e29,https://cards.theshow.com/mlb23/422973562b7a68feba8d6d8ca5ef9e29-baked.webp,Sal Frelick,Silver,Brewers,MIL,79,LF,"2B, CF, RF",10,22,L,R,182 lbs,"5'10""",Massachusetts,True,0,0,0,0,0,0,0,10,10,46,68,34,52,74,87,58,46,42,81,0,85,90,67,90,0,90,51,48,[],79,False,2023,686217
935,dd6dba44b38c71ce3a24383574a491ec,https://cards.theshow.com/mlb23/dd6dba44b38c71ce3a24383574a491ec-baked.webp,Salvador Perez,Silver,Royals,KC,75,C,1B,13,32,R,R,255 lbs,"6'3""",Venezuela,True,0,0,0,0,0,0,0,10,10,50,71,65,73,62,30,65,35,25,70,0,42,69,85,41,58,21,3,2,[],75,False,2023,521692
936,2a5572e1be8bd528a8b2c223800e7eb0,https://cards.theshow.com/mlb23/2a5572e1be8bd528a8b2c223800e7eb0-baked.webp,Sam Coonrod,Bronze,Mets,NYM,65,RP,,45,30,R,R,225 lbs,"6'1""",Missouri,False,26,60,63,58,52,69,99,71,87,0,0,0,0,0,0,0,32,11,0,84,59,68,54,35,0,40,14,13,"[{'name': 'Sinker', 'speed': 95, 'control': 67, 'movement': 70}, {'name': '4-Seam Fastball', 'speed': 97, 'control': 85, 'movement': 81}, {'name': 'Slider', 'speed': 92, 'control': 86, 'movement': 67}, {'name': 'Circle Change', 'speed': 88, 'control': 66, 'movement': 83}, {'name': 'Slurve', 'speed': 85, 'control': 51, 'movement': 87}]",65,False,2023,656322
937,7a26065938da4b8ac5e7717da7e25efa,https://cards.theshow.com/mlb23/7a26065938da4b8ac5e7717da7e25efa-baked.webp,Sam Haggerty,Bronze,Mariners,SEA,70,LF,"2B, 3B, SS, CF, RF",0,28,S,R,175 lbs,"5'11""",Arizona,True,0,0,0,0,0,0,0,10,10,79,40,70,32,47,59,66,45,42,72,0,74,67,55,72,0,80,44,52,[],70,False,2023,664059
938,905990ec408ebf365a818354413d7e8a,https://cards.theshow.com/mlb23/905990ec408ebf365a818354413d7e8a-baked.webp,Sam Hentges,Silver,Guardians,CLE,75,RP,,31,26,L,L,245 lbs,"6'6""",Minnesota,False,25,95,70,67,67,87,99,76,86,0,0,0,0,0,0,0,24,12,0,70,35,60,35,36,0,30,0,7,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 62, 'movement': 78}, {'name': 'Sinker', 'speed': 95, 'control': 74, 'movement': 73}, {'name': 'Curveball', 'speed': 80, 'control': 84, 'movement': 86}, {'name': 'Slider', 'speed': 88, 'control': 85, 'movement': 72}]",75,False,2023,656529
939,f69a9c8ba8e2c25aefbca4e513ac8bc0,https://cards.theshow.com/mlb23/f69a9c8ba8e2c25aefbca4e513ac8bc0-baked.webp,Sam Huff,Bronze,Rangers,TEX,70,C,1B,55,25,R,R,240 lbs,"6'5""",Arizona,True,0,0,0,0,0,0,0,10,10,50,55,60,50,38,60,59,35,25,65,0,67,92,47,67,58,49,8,16,[],70,False,2023,669087
940,a80b0d78801cbc324e13fa9e0df7e4b5,https://cards.theshow.com/mlb23/a80b0d78801cbc324e13fa9e0df7e4b5-baked.webp,Sam Long,Common,Athletics,OAK,55,RP,,66,27,L,L,185 lbs,"6'1""",California,False,35,44,52,38,52,53,79,48,92,9,12,4,9,12,8,13,37,8,0,78,46,55,48,40,0,38,9,7,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 54, 'movement': 92}, {'name': '12-6 Curve', 'speed': 77, 'control': 53, 'movement': 87}, {'name': 'Circle Change', 'speed': 84, 'control': 43, 'movement': 52}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 45, 'movement': 48}]",55,False,2023,669674
941,6ecbf5eca92f7099f87ef1a3bb969070,https://cards.theshow.com/mlb23/6ecbf5eca92f7099f87ef1a3bb969070-baked.webp,Sam Moll,Bronze,Reds,CIN,70,RP,,50,31,L,L,190 lbs,"5'9""",Tennessee,False,25,51,86,69,44,80,88,55,88,0,0,0,0,2,0,0,62,10,0,66,43,55,42,36,0,30,0,4,"[{'name': 'Sinker', 'speed': 93, 'control': 55, 'movement': 60}, {'name': 'Slider', 'speed': 82, 'control': 62, 'movement': 88}, {'name': '4-Seam Fastball', 'speed': 93, 'control': 48, 'movement': 42}]",70,False,2023,594580
942,868356db0a1e564379b27855bfd65d5e,https://cards.theshow.com/mlb23/868356db0a1e564379b27855bfd65d5e-baked.webp,Sammy Peralta,Common,White Sox,CWS,55,RP,,67,24,L,L,205 lbs,"6'2""",New York,False,28,53,45,56,44,53,70,52,54,3,9,2,4,4,6,5,36,8,0,84,56,55,43,38,0,43,8,6,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 52}, {'name': 'Curveball', 'speed': 79, 'control': 47, 'movement': 49}, {'name': 'Changeup', 'speed': 79, 'control': 52, 'movement': 50}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 55, 'movement': 54}]",55,False,2023,671111
943,62ce5db1f5b0268a20389d0086242488,https://cards.theshow.com/mlb23/62ce5db1f5b0268a20389d0086242488-baked.webp,Sandy Alcantara,Silver,Marlins,MIA,77,SP,,22,27,R,R,200 lbs,"6'5""",Dominican Republic,False,93,55,65,50,75,65,99,76,95,0,0,0,0,0,33,0,56,34,0,77,49,66,50,40,0,25,0,4,"[{'name': 'Circle Change', 'speed': 88, 'control': 92, 'movement': 76}, {'name': 'Sinker', 'speed': 95, 'control': 86, 'movement': 91}, {'name': '4-Seam Fastball', 'speed': 98, 'control': 78, 'movement': 95}, {'name': 'Slider', 'speed': 90, 'control': 75, 'movement': 65}, {'name': '12-6 Curve', 'speed': 84, 'control': 53, 'movement': 45}]",77,False,2023,645261
